fold_name,subset_name,model_name,baseline_model_name,xgb_roc_auc,baseline_roc_auc,delta_roc_auc,xgb_average_precision,baseline_average_precision,delta_average_precision,xgb_log_loss,baseline_log_loss,delta_log_loss,xgb_brier_score,baseline_brier_score,delta_brier,xgb_accuracy,baseline_accuracy,delta_accuracy,xgb_mcc,baseline_mcc,delta_mcc,sample_count,delta_direction_note
fold_2023,NONOVERLAP_OFFSET_00,xgboost_fixed_v1,logistic_regression_l2,0.5709195313299211,0.5567203272151343,0.014199204114786812,0.5677120389702306,0.5585261466404877,0.009185892329742873,0.6853858844908931,0.6879093733379453,-0.0025234888470522243,0.2461330453720434,0.24739214241154167,-0.0012590970394982803,0.5584371072775048,0.5406146464069462,0.01782246087055861,0.1152171542044899,0.07722552471517044,0.03799162948931946,8753,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,OFFSET_00,xgboost_fixed_v1,logistic_regression_l2,0.5709195313299211,0.5567203272151343,0.014199204114786812,0.5677120389702306,0.5585261466404877,0.009185892329742873,0.6853858844908931,0.6879093733379453,-0.0025234888470522243,0.2461330453720434,0.24739214241154167,-0.0012590970394982803,0.5584371072775048,0.5406146464069462,0.01782246087055861,0.1152171542044899,0.07722552471517044,0.03799162948931946,8753,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,OFFSET_05,xgboost_fixed_v1,logistic_regression_l2,0.5585190082437467,0.5450367798732678,0.013482228370478855,0.5519361250995708,0.539641165638729,0.012294959460841803,0.6882687371809186,0.6905840317782103,-0.0023152945972916283,0.2475569287379412,0.248708597020601,-0.0011516682826598068,0.5466697132411744,0.5377584828058951,0.008911230435279305,0.09243665757749367,0.07388736314516985,0.018549294432323823,8753,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,OFFSET_10,xgboost_fixed_v1,logistic_regression_l2,0.5587492043068475,0.5439055518102639,0.014843652496583593,0.5516223248311145,0.5378994121396212,0.013722912691493283,0.6883308959592441,0.6910124819776656,-0.0026815860184215,0.24758940468324248,0.2489185300299121,-0.001329125346669624,0.545413001256712,0.5377584828058951,0.007654518450816883,0.09003075901678023,0.07426574848815772,0.015765010528622517,8753,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,OFFSET_15,xgboost_fixed_v1,logistic_regression_l2,0.5521554361673245,0.5359280433556795,0.01622739281164509,0.5444470364692372,0.526685620038667,0.017761416430570165,0.6898205387552017,0.6927865358468238,-0.0029659970916221523,0.24832795879948866,0.24979774335631338,-0.001469784556824727,0.5434708100079972,0.526905061121901,0.016565748886096188,0.08678491289162568,0.05391969300741431,0.03286521988421137,8753,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,OFFSET_20,xgboost_fixed_v1,logistic_regression_l2,0.547108740352112,0.5358948425897014,0.011213897762410552,0.5389892190493455,0.5316834395559024,0.007305779493443132,0.6908576070842051,0.692521688138808,-0.0016640810546029172,0.24883554155322885,0.2496710319556757,-0.0008354904024468479,0.5369587569976009,0.5259910887695647,0.010967668228036187,0.07332673311168751,0.051072751062199,0.02225398204948851,8753,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,OFFSET_25,xgboost_fixed_v1,logistic_regression_l2,0.5423445874155814,0.5313400215631453,0.011004565852436143,0.5297602323993732,0.5221742171250463,0.007586015274326896,0.6920547605387858,0.6935560897753442,-0.0015013292365584352,0.2494236189043055,0.25017784384085595,-0.0007542249365504461,0.5362732777333485,0.5278190334742374,0.008454244259111121,0.072294753472746,0.0557869835269907,0.0165077699457553,8753,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,OFFSET_30,xgboost_fixed_v1,logistic_regression_l2,0.5436170609413777,0.5341815281438816,0.009435532797496093,0.5366140700573683,0.5344040072080395,0.0022100628493287866,0.6915398249077463,0.6923577176552398,-0.0008178927474934428,0.2491727087491188,0.24959466432822383,-0.00042195557910504333,0.5333028675882554,0.5246201302410602,0.008682737347195157,0.06567349876374874,0.04722580913715547,0.018447689626593274,8753,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,OFFSET_35,xgboost_fixed_v1,logistic_regression_l2,0.5449407524623686,0.5380984291614701,0.006842323300898512,0.5380002601554463,0.5375255622440424,0.0004746979114039762,0.6912670759435834,0.6918189944422386,-0.0005519184986552128,0.24903833116375115,0.2493285945453886,-0.0002902633816374567,0.5369587569976009,0.5277047869301954,0.00925397006740547,0.07338080965386996,0.05446930243524647,0.018911507218623495,8753,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
fold_2023,OFFSET_40,xgboost_fixed_v1,logistic_regression_l2,0.546750069143465,0.5379626867604679,0.008787382382997144,0.5382816398671432,0.532163970975334,0.006117668891809203,0.6908868164468568,0.69229479281255,-0.001407976365693231,0.2488520296905584,0.24955941496084355,-0.0007073852702851602,0.5379341864716636,0.5271937842778793,0.010740402193784249,0.07560155065266312,0.05430248122214905,0.021299069430514073,8752,Positive ROC-AUC/AP/Accuracy/MCC favors XGB; negative LogLoss/Brier favors XGB.
