fold_name,model_name,subset_name,sample_count,positive_count,negative_count,positive_ratio,accuracy,balanced_accuracy,roc_auc,roc_auc_missing_reason,average_precision,pr_auc_lift_vs_positive_ratio,mcc,precision,recall,f1,specificity,negative_predictive_value,log_loss,brier_score,tn,fp,fn,tp,mean_predicted_probability,predicted_positive_ratio
fold_2020,logistic_regression_l2,DENSE,104663,54183,50480,0.5176901101630949,0.5412896630136724,0.540155607070925,0.5574944775399141,,0.568806215678112,1.0987388101714235,0.08044140736564893,0.5552789468971076,0.5722089954413746,0.5636168626951953,0.5081022187004754,0.5252928647497338,0.6881258178431385,0.24749415772779748,25649,24831,23179,31004,0.5056303184358092,0.5334741025959508
fold_2020,logistic_regression_l2,NONOVERLAP_OFFSET_00,8721,4520,4201,0.5182891870198372,0.5492489393418186,0.5481956466328076,0.5753415748041448,,0.5840244674288846,1.1268312788600228,0.09650719577194158,0.5636481521504214,0.5769911504424778,0.570241609270799,0.5194001428231374,0.5329750854909624,0.6841660228940893,0.24553608425374798,2182,2019,1912,2608,0.5052131967550051,0.5305584221992891
fold_2020,momentum_60m_baseline,DENSE,104663,54183,50480,0.5176901101630949,0.4637550997009449,0.4630840238821464,0.5369159761178536,,0.5374859957750213,1.0382388715242985,-0.07383180242128634,0.482078257659653,0.48205156598933246,0.48206491145501695,0.4441164817749604,0.4440900897331775,0.6900378542654729,0.24844804450523708,22419,28061,28064,26119,0.512181688084315,0.5176614467385801
fold_2020,momentum_60m_baseline,NONOVERLAP_OFFSET_00,8721,4520,4201,0.5182891870198372,0.4536177043916982,0.45289827748555445,0.5471017225144456,,0.5440225605515955,1.0496506085332886,-0.09420109356805786,0.4728802302413106,0.4725663716814159,0.472723248865774,0.4332301832896929,0.4329210275927688,0.6881105159227727,0.24748799711096028,1820,2381,2384,2136,0.512155300637436,0.5179451897718151
fold_2020,prior_baseline,DENSE,104663,54183,50480,0.5176901101630949,0.5176901101630949,0.5,0.5,,0.5176901101630949,1.0,0.0,0.5176901101630949,1.0,0.6822079246565856,0.0,,0.6925726129544906,0.249712760300385,0,50480,0,54183,0.5126205640327789,1.0
fold_2020,prior_baseline,NONOVERLAP_OFFSET_00,8721,4520,4201,0.5182891870198372,0.5182891870198372,0.5,0.5,,0.5182891870198372,1.0,0.0,0.5182891870198372,1.0,0.6827278906427007,0.0,,0.692542363778011,0.24969763892472285,0,4201,0,4520,0.5126205640327788,1.0
fold_2021,logistic_regression_l2,DENSE,104549,52981,51568,0.5067575969162785,0.5192589120890683,0.5182855421996246,0.5262800002978488,,0.5306266349179691,1.0471014902330789,0.03695579205607909,0.5227310713688785,0.5903059587399256,0.5544672062121602,0.44626512565932364,0.5146134752566024,0.6953242511990091,0.25105552371514944,23013,28555,21706,31275,0.5143311524080804,0.5722675491874624
fold_2021,logistic_regression_l2,NONOVERLAP_OFFSET_00,8712,4390,4322,0.5039026629935721,0.5286960514233241,0.5281584181793841,0.5405245082899484,,0.5417835009847767,1.075174911293707,0.05686073851039803,0.5286405808793868,0.5970387243735763,0.5607616602481813,0.45927811198519203,0.5287693127330847,0.6924544485180516,0.24963824011809488,1985,2337,1769,2621,0.5147052288548276,0.5691000918273645
fold_2021,momentum_60m_baseline,DENSE,104549,52981,51568,0.5067575969162785,0.4887564682589025,0.48866073990732706,0.5113392600926729,,0.5125547915669206,1.0114397784777558,-0.022678627090707556,0.49557538821487196,0.4957437571959759,0.4956595584072466,0.48157772261867826,0.4817458777885548,0.6950161361729442,0.2509269125710371,24834,26734,26716,26265,0.5148176391788474,0.5069297649905786
fold_2021,momentum_60m_baseline,NONOVERLAP_OFFSET_00,8712,4390,4322,0.5039026629935721,0.4858815426997245,0.48584932311140017,0.5141506768886,,0.5111778461819683,1.014437675612143,-0.02830140523819798,0.48986563425187885,0.4899772209567198,0.48992142125042704,0.4817214252660805,0.4818329090488313,0.6947070580791774,0.2507724816986137,2082,2240,2239,2151,0.5150711975229766,0.5040174471992653
fold_2021,prior_baseline,DENSE,104549,52981,51568,0.5067575969162785,0.5067575969162785,0.5,0.5,,0.5067575969162785,1.0,0.0,0.5067575969162785,1.0,0.6726464800355488,0.0,,0.6931657123618623,0.2500092365547631,0,51568,0,52981,0.5141671630875215,1.0
fold_2021,prior_baseline,NONOVERLAP_OFFSET_00,8712,4390,4322,0.5039026629935721,0.5039026629935721,0.5,0.5,,0.5039026629935721,1.0,0.0,0.5039026629935721,1.0,0.6701266982140132,0.0,,0.6933275409362489,0.2500901291837373,0,4322,0,4390,0.5141671630875214,1.0
fold_2022,logistic_regression_l2,DENSE,105108,52484,52624,0.49933401834303764,0.5342314571678655,0.5343191092026969,0.5481006022736339,,0.5355255718510368,1.0724796472471376,0.06923962342541065,0.5296640096862072,0.6001257526103193,0.5626976328718177,0.4685124657950745,0.5401822882432847,0.6902811119239939,0.24856222395012045,24655,27969,20987,31497,0.5105154309956668,0.5657609316131978
fold_2022,logistic_regression_l2,NONOVERLAP_OFFSET_00,8759,4359,4400,0.49765955017696084,0.5412718346843247,0.5415909872990052,0.5593526976579282,,0.5424772396949367,1.0900569264711977,0.08396086262007814,0.5342713567839196,0.6097728836889195,0.5695307478037284,0.4734090909090909,0.5504756871035941,0.6884037281213478,0.24762984852270517,2083,2317,1701,2658,0.5108288173165371,0.5679872131521864
fold_2022,momentum_60m_baseline,DENSE,105108,52484,52624,0.49933401834303764,0.4630380180385889,0.46303725548383545,0.5369627445161645,,0.5191819894172107,1.0397488862065427,-0.07392546393921974,0.4623326158593497,0.462464751162259,0.46239867407104007,0.46360975980541197,0.46374194529453133,0.6908087425028505,0.24883098881835763,24397,28227,28212,24272,0.5133548756949631,0.499476728698101
fold_2022,momentum_60m_baseline,NONOVERLAP_OFFSET_00,8759,4359,4400,0.49765955017696084,0.4597556798721315,0.45974277357192017,0.5402572264280798,,0.5194075948209181,1.0437006476339579,-0.08051463336738596,0.45719531787927475,0.4569855471438403,0.4570904084442405,0.4625,0.4622898682417083,0.6904335512025291,0.2486437038273916,2035,2365,2367,1992,0.5135018220140272,0.49743121360885945
fold_2022,prior_baseline,DENSE,105108,52484,52624,0.49933401834303764,0.49933401834303764,0.5,0.5,,0.49933401834303764,1.0,0.0,0.49933401834303764,1.0,0.6660744200213209,0.0,,0.6934883272940013,0.2501705225244164,0,52624,0,52484,0.5124094172273502,1.0
fold_2022,prior_baseline,NONOVERLAP_OFFSET_00,8759,4359,4400,0.49765955017696084,0.49765955017696084,0.5,0.5,,0.49765955017696084,1.0,0.0,0.49765955017696084,1.0,0.6645830157036133,0.0,,0.6935714610626613,0.25021208087262997,0,4400,0,4359,0.5124094172273502,1.0
fold_2023,logistic_regression_l2,DENSE,105032,53266,51766,0.507140680935334,0.5310191179830909,0.5294595502624714,0.5406477618939706,,0.5374137384908937,1.059693609078503,0.06038223485099779,0.5312978291425894,0.6386625614838733,0.5800538807802482,0.4202565390410694,0.530583873957368,0.6914390136448743,0.24913537582717937,21755,30011,19247,34019,0.5172543462880227,0.6096237337192475
fold_2023,logistic_regression_l2,NONOVERLAP_OFFSET_00,8753,4494,4259,0.51342396892494,0.5406146464069462,0.5376649965470122,0.5567203272151343,,0.5585261466404877,1.0878458748429436,0.07722552471517044,0.5442304095754629,0.6475300400534045,0.5914033126714765,0.42779995304061985,0.5349383440986495,0.6879093733379453,0.24739214241154167,1822,2437,1584,2910,0.5177359814433462,0.6108762709928025
