model_name,candidate_name,fold_name,feature_index,feature_name,gain,total_gain,weight,cover,total_cover,normalized_gain,importance_rank
xgb_depth3_v1,xgb_depth3_v1,fold_2023,35,support_distance_60m,38.945926666259766,739.9725952148438,19.0,38649.25,734335.75,0.006696553443310966,19
xgb_depth3_v1,xgb_depth3_v1,fold_2023,36,resistance_distance_60m,38.99110794067383,116.97332000732422,3.0,22294.181640625,66882.546875,0.001058577160743546,33
xgb_depth3_v1,xgb_depth3_v1,fold_2023,37,vwap_distance_60m,44.31325912475586,310.19281005859375,7.0,16948.275390625,118637.921875,0.0028071617026372165,28
xgb_depth3_v1,xgb_depth3_v1,fold_2023,38,signed_body_ratio,0.0,0.0,0.0,0.0,0.0,0.0,53
xgb_depth3_v1,xgb_depth3_v1,fold_2023,39,absolute_body_ratio,0.0,0.0,0.0,0.0,0.0,0.0,54
xgb_depth3_v1,xgb_depth3_v1,fold_2023,40,upper_wick_ratio,24.629396438598633,49.258792877197266,2.0,50112.04296875,100224.0859375,0.0004457788588229599,39
xgb_depth3_v1,xgb_depth3_v1,fold_2023,41,lower_wick_ratio,0.0,0.0,0.0,0.0,0.0,0.0,55
xgb_depth3_v1,xgb_depth3_v1,fold_2023,42,close_location,40.2719841003418,483.2638244628906,12.0,72641.6015625,871699.1875,0.004373407945999672,24
xgb_depth3_v1,xgb_depth3_v1,fold_2023,43,signed_body_mean_5m,0.0,0.0,0.0,0.0,0.0,0.0,56
xgb_depth3_v1,xgb_depth3_v1,fold_2023,44,upper_wick_mean_15m,33.668792724609375,639.70703125,19.0,51222.6015625,973229.4375,0.005789176991863672,20
xgb_depth3_v1,xgb_depth3_v1,fold_2023,45,lower_wick_mean_15m,39.65040969848633,118.95123291015625,3.0,23424.3671875,70273.1015625,0.001076476741816793,32
xgb_depth3_v1,xgb_depth3_v1,fold_2023,46,is_zero_volume_1m,0.0,0.0,0.0,0.0,0.0,0.0,57
xgb_depth3_v1,xgb_depth3_v1,fold_2023,47,log_quote_volume_zscore_60m,6.724494934082031,6.724494934082031,1.0,127.24836730957031,127.24836730957031,6.0854874892062575e-05,47
xgb_depth3_v1,xgb_depth3_v1,fold_2023,48,volume_ratio_5_60,27.508342742919922,110.03337097167969,4.0,14944.74609375,59778.984375,0.0009957724840412218,35
xgb_depth3_v1,xgb_depth3_v1,fold_2023,49,volume_ratio_15_60,35.741363525390625,607.6031494140625,17.0,24706.025390625,420002.4375,0.0054986454750989506,22
xgb_depth3_v1,xgb_depth3_v1,fold_2023,50,taker_buy_quote_ratio_1m,0.0,0.0,0.0,0.0,0.0,0.0,58
xgb_depth3_v1,xgb_depth3_v1,fold_2023,51,taker_buy_quote_ratio_5m,0.0,0.0,0.0,0.0,0.0,0.0,59
xgb_depth3_v1,xgb_depth3_v1,fold_2023,52,taker_buy_quote_ratio_15m,22.614063262939453,90.45625305175781,4.0,14568.671875,58274.6875,0.0008186048196377932,36
xgb_depth3_v1,xgb_depth3_v1,fold_2023,53,taker_buy_quote_ratio_60m,43.30745315551758,476.3819885253906,11.0,51151.74609375,562669.1875,0.004311129177243126,25
xgb_depth3_v1,xgb_depth3_v1,fold_2023,54,buy_pressure_change_5_60,13.437149047851562,26.874298095703125,2.0,1413.419677734375,2826.83935546875,0.0002432051870746578,44
xgb_depth3_v1,xgb_depth3_v1,fold_2023,55,buy_pressure_persistence_15m,0.0,0.0,0.0,0.0,0.0,0.0,60
xgb_depth3_v1,xgb_depth3_v1,fold_2023,56,buy_pressure_std_15m,55.71659851074219,4123.0283203125,74.0,40995.87890625,3033695.0,0.037312300041653555,5
xgb_depth3_v1,xgb_depth3_v1,fold_2023,57,log_trade_count_zscore_60m,25.59914207458496,25.59914207458496,1.0,29639.828125,29639.828125,0.0002316653672229533,45
xgb_depth3_v1,xgb_depth3_v1,fold_2023,58,log_avg_trade_quote_size_zscore_60m,0.0,0.0,0.0,0.0,0.0,0.0,61
xgb_depth3_v1,xgb_depth3_v1,fold_2023,59,time_sin,57.65606689453125,4958.421875,86.0,39793.33984375,3422227.25,0.0448723875656221,4
xgb_depth3_v1,xgb_depth3_v1,fold_2023,60,time_cos,58.863651275634766,2295.682373046875,39.0,26448.0390625,1031473.5,0.020775309517390837,8
xgb_depth3_v1,xgb_depth3_v1,fold_2023,61,weekday_sin,50.44709396362305,1563.85986328125,31.0,41424.62890625,1284163.5,0.014152512160631155,11
xgb_depth3_v1,xgb_depth3_v1,fold_2023,62,weekday_cos,0.0,0.0,0.0,0.0,0.0,0.0,62
xgb_depth3_v1,xgb_depth3_v1,fold_2023,63,is_weekend,0.0,0.0,0.0,0.0,0.0,0.0,63
xgb_depth3_v1,xgb_depth3_v1,fold_2024,1,log_return_1m,0.0,0.0,0.0,0.0,0.0,0.0,27
xgb_depth3_v1,xgb_depth3_v1,fold_2024,2,log_return_3m,0.0,0.0,0.0,0.0,0.0,0.0,28
xgb_depth3_v1,xgb_depth3_v1,fold_2024,3,log_return_5m,0.0,0.0,0.0,0.0,0.0,0.0,29
xgb_depth3_v1,xgb_depth3_v1,fold_2024,4,log_return_10m,112.7934799194336,563.9674072265625,5.0,33347.09765625,166735.484375,0.007399110025218175,10
xgb_depth3_v1,xgb_depth3_v1,fold_2024,5,log_return_15m,143.30426025390625,286.6085205078125,2.0,41181.75390625,82363.5078125,0.003760231442861337,16
xgb_depth3_v1,xgb_depth3_v1,fold_2024,6,log_return_30m,0.0,0.0,0.0,0.0,0.0,0.0,30
xgb_depth3_v1,xgb_depth3_v1,fold_2024,7,log_return_60m,353.1817626953125,706.363525390625,2.0,65304.484375,130608.96875,0.009267311151664836,9
xgb_depth3_v1,xgb_depth3_v1,fold_2024,8,log_return_120m,292.6014099121094,8192.83984375,28.0,52002.25390625,1456063.125,0.1074879906996909,3
xgb_depth3_v1,xgb_depth3_v1,fold_2024,9,momentum_acceleration_5_30,0.0,0.0,0.0,0.0,0.0,0.0,31
xgb_depth3_v1,xgb_depth3_v1,fold_2024,10,momentum_acceleration_15_60,108.737060546875,1087.37060546875,10.0,33310.30078125,333103.0,0.014266027867846694,5
xgb_depth3_v1,xgb_depth3_v1,fold_2024,11,efficiency_ratio_15m,0.0,0.0,0.0,0.0,0.0,0.0,32
xgb_depth3_v1,xgb_depth3_v1,fold_2024,12,efficiency_ratio_60m,0.0,0.0,0.0,0.0,0.0,0.0,33
xgb_depth3_v1,xgb_depth3_v1,fold_2024,13,up_candle_ratio_15m,0.0,0.0,0.0,0.0,0.0,0.0,34
xgb_depth3_v1,xgb_depth3_v1,fold_2024,14,realized_volatility_5m,0.0,0.0,0.0,0.0,0.0,0.0,35
xgb_depth3_v1,xgb_depth3_v1,fold_2024,15,realized_volatility_15m,0.0,0.0,0.0,0.0,0.0,0.0,36
xgb_depth3_v1,xgb_depth3_v1,fold_2024,16,realized_volatility_30m,68.35992431640625,136.7198486328125,2.0,31856.892578125,63713.78515625,0.001793729903010091,20
xgb_depth3_v1,xgb_depth3_v1,fold_2024,17,realized_volatility_60m,79.4791488647461,158.9582977294922,2.0,43923.12109375,87846.2421875,0.002085492741692086,18
xgb_depth3_v1,xgb_depth3_v1,fold_2024,18,realized_volatility_120m,76.34464263916016,534.4124755859375,7.0,41134.125,287938.875,0.007011356782398354,11
xgb_depth3_v1,xgb_depth3_v1,fold_2024,19,volatility_ratio_5_60,0.0,0.0,0.0,0.0,0.0,0.0,37
xgb_depth3_v1,xgb_depth3_v1,fold_2024,20,volatility_ratio_15_120,0.0,0.0,0.0,0.0,0.0,0.0,38
xgb_depth3_v1,xgb_depth3_v1,fold_2024,21,normalized_atr_14,44.16709899902344,88.33419799804688,2.0,30123.716796875,60247.43359375,0.0011589223802686661,22
xgb_depth3_v1,xgb_depth3_v1,fold_2024,22,normalized_atr_60,38.248291015625,38.248291015625,1.0,16709.220703125,16709.220703125,0.0005018079234275365,26
xgb_depth3_v1,xgb_depth3_v1,fold_2024,23,semivariance_imbalance_60m,0.0,0.0,0.0,0.0,0.0,0.0,39
xgb_depth3_v1,xgb_depth3_v1,fold_2024,24,ema_distance_5,0.0,0.0,0.0,0.0,0.0,0.0,40
xgb_depth3_v1,xgb_depth3_v1,fold_2024,25,ema_distance_20,88.5934066772461,885.93408203125,10.0,34650.1171875,346501.1875,0.011623231527290183,7
xgb_depth3_v1,xgb_depth3_v1,fold_2024,26,ema_distance_60,173.08912658691406,865.4456176757812,5.0,38092.91015625,190464.546875,0.011354428046678806,8
xgb_depth3_v1,xgb_depth3_v1,fold_2024,27,ema_distance_120,876.7531127929688,48221.421875,55.0,91341.0703125,5023759.0,0.6326528828681975,1
xgb_depth3_v1,xgb_depth3_v1,fold_2024,28,ema_spread_5_20,114.9320297241211,344.79608154296875,3.0,31682.365234375,95047.09375,0.004523637555841302,15
xgb_depth3_v1,xgb_depth3_v1,fold_2024,29,ema_spread_20_60,1866.866455078125,9334.33203125,5.0,130587.390625,652936.9375,0.12246408006232751,2
xgb_depth3_v1,xgb_depth3_v1,fold_2024,30,normalized_slope_15m,0.0,0.0,0.0,0.0,0.0,0.0,41
xgb_depth3_v1,xgb_depth3_v1,fold_2024,31,normalized_slope_60m,0.0,0.0,0.0,0.0,0.0,0.0,42
xgb_depth3_v1,xgb_depth3_v1,fold_2024,32,range_position_30m,0.0,0.0,0.0,0.0,0.0,0.0,43
xgb_depth3_v1,xgb_depth3_v1,fold_2024,33,range_position_60m,0.0,0.0,0.0,0.0,0.0,0.0,44
xgb_depth3_v1,xgb_depth3_v1,fold_2024,34,range_position_120m,129.56578063964844,906.96044921875,7.0,55430.59375,388014.15625,0.011899092157279481,6
xgb_depth3_v1,xgb_depth3_v1,fold_2024,35,support_distance_60m,58.88899612426758,176.6669921875,3.0,31474.974609375,94424.921875,0.002317826342922934,17
xgb_depth3_v1,xgb_depth3_v1,fold_2024,36,resistance_distance_60m,73.4813003540039,146.9626007080078,2.0,21679.9375,43359.875,0.0019281122247440771,19
xgb_depth3_v1,xgb_depth3_v1,fold_2024,37,vwap_distance_60m,62.49524688720703,437.46673583984375,7.0,27594.33984375,193160.375,0.005739453148135056,12
xgb_depth3_v1,xgb_depth3_v1,fold_2024,38,signed_body_ratio,0.0,0.0,0.0,0.0,0.0,0.0,45
xgb_depth3_v1,xgb_depth3_v1,fold_2024,39,absolute_body_ratio,0.0,0.0,0.0,0.0,0.0,0.0,46
xgb_depth3_v1,xgb_depth3_v1,fold_2024,40,upper_wick_ratio,0.0,0.0,0.0,0.0,0.0,0.0,47
xgb_depth3_v1,xgb_depth3_v1,fold_2024,41,lower_wick_ratio,0.0,0.0,0.0,0.0,0.0,0.0,48
xgb_depth3_v1,xgb_depth3_v1,fold_2024,42,close_location,0.0,0.0,0.0,0.0,0.0,0.0,49
xgb_depth3_v1,xgb_depth3_v1,fold_2024,43,signed_body_mean_5m,0.0,0.0,0.0,0.0,0.0,0.0,50
xgb_depth3_v1,xgb_depth3_v1,fold_2024,44,upper_wick_mean_15m,0.0,0.0,0.0,0.0,0.0,0.0,51
xgb_depth3_v1,xgb_depth3_v1,fold_2024,45,lower_wick_mean_15m,0.0,0.0,0.0,0.0,0.0,0.0,52
xgb_depth3_v1,xgb_depth3_v1,fold_2024,46,is_zero_volume_1m,0.0,0.0,0.0,0.0,0.0,0.0,53
xgb_depth3_v1,xgb_depth3_v1,fold_2024,47,log_quote_volume_zscore_60m,0.0,0.0,0.0,0.0,0.0,0.0,54
xgb_depth3_v1,xgb_depth3_v1,fold_2024,48,volume_ratio_5_60,0.0,0.0,0.0,0.0,0.0,0.0,55
xgb_depth3_v1,xgb_depth3_v1,fold_2024,49,volume_ratio_15_60,43.60467529296875,43.60467529296875,1.0,15196.7587890625,15196.7587890625,0.0005720823330788263,25
xgb_depth3_v1,xgb_depth3_v1,fold_2024,50,taker_buy_quote_ratio_1m,0.0,0.0,0.0,0.0,0.0,0.0,56
xgb_depth3_v1,xgb_depth3_v1,fold_2024,51,taker_buy_quote_ratio_5m,0.0,0.0,0.0,0.0,0.0,0.0,57
xgb_depth3_v1,xgb_depth3_v1,fold_2024,52,taker_buy_quote_ratio_15m,0.0,0.0,0.0,0.0,0.0,0.0,58
xgb_depth3_v1,xgb_depth3_v1,fold_2024,53,taker_buy_quote_ratio_60m,37.33686447143555,74.6737289428711,2.0,17341.322265625,34682.64453125,0.0009797004744631613,23
xgb_depth3_v1,xgb_depth3_v1,fold_2024,54,buy_pressure_change_5_60,0.0,0.0,0.0,0.0,0.0,0.0,59
xgb_depth3_v1,xgb_depth3_v1,fold_2024,55,buy_pressure_persistence_15m,0.0,0.0,0.0,0.0,0.0,0.0,60
xgb_depth3_v1,xgb_depth3_v1,fold_2024,56,buy_pressure_std_15m,88.15218353271484,352.6087341308594,4.0,36933.90625,147735.625,0.00462613758571162,14
xgb_depth3_v1,xgb_depth3_v1,fold_2024,57,log_trade_count_zscore_60m,0.0,0.0,0.0,0.0,0.0,0.0,61
xgb_depth3_v1,xgb_depth3_v1,fold_2024,58,log_avg_trade_quote_size_zscore_60m,0.0,0.0,0.0,0.0,0.0,0.0,62
xgb_depth3_v1,xgb_depth3_v1,fold_2024,59,time_sin,91.21562194824219,2097.959228515625,23.0,34402.7734375,791263.75,0.02752469550775456,4
xgb_depth3_v1,xgb_depth3_v1,fold_2024,60,time_cos,58.55396270751953,117.10792541503906,2.0,24722.228515625,49444.45703125,0.001536426420867299,21
xgb_depth3_v1,xgb_depth3_v1,fold_2024,61,weekday_sin,71.16344451904297,355.8172302246094,5.0,37220.43359375,186102.171875,0.00466823224456768,13
xgb_depth3_v1,xgb_depth3_v1,fold_2024,62,weekday_cos,65.39764404296875,65.39764404296875,1.0,29449.287109375,29449.287109375,0.0008580005820612768,24
xgb_depth3_v1,xgb_depth3_v1,fold_2024,63,is_weekend,0.0,0.0,0.0,0.0,0.0,0.0,63
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,1,log_return_1m,6.063723087310791,6.063723087310791,1.0,100.69400787353516,100.69400787353516,6.192700716810306e-05,61
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,2,log_return_3m,16.98059844970703,186.7865753173828,11.0,27252.26171875,299774.875,0.0019075959475773013,42
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,3,log_return_5m,20.661893844604492,289.2665100097656,14.0,33944.65625,475225.1875,0.0029541931550854106,38
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,4,log_return_10m,32.507781982421875,617.6478881835938,19.0,16765.36328125,318541.90625,0.006307854868727567,26
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,5,log_return_15m,21.156644821166992,317.34967041015625,15.0,23378.880859375,350683.21875,0.0032409981510221984,33
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,6,log_return_30m,25.912303924560547,1295.615234375,50.0,21108.099609375,1055405.0,0.013231734489021174,15
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,7,log_return_60m,22.070104598999023,551.7526245117188,25.0,16366.73046875,409168.25,0.00563488606606379,27
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,8,log_return_120m,58.913902282714844,10899.072265625,185.0,23855.58203125,4413282.5,0.11130899557921037,3
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,9,momentum_acceleration_5_30,27.806013107299805,389.2841796875,14.0,17422.47265625,243914.609375,0.003975643979584871,32
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,10,momentum_acceleration_15_60,31.10072898864746,1741.640869140625,56.0,12501.2587890625,700070.5,0.017786862136437917,12
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,11,efficiency_ratio_15m,16.35528564453125,130.84228515625,8.0,7766.71630859375,62133.73046875,0.0013362534888372588,44
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,12,efficiency_ratio_60m,28.442358016967773,1763.4261474609375,62.0,13074.337890625,810608.9375,0.01800934872879638,11
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,13,up_candle_ratio_15m,19.73408317565918,39.46816635131836,2.0,10326.4873046875,20652.974609375,0.0004030766882585223,55
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,14,realized_volatility_5m,14.470497131347656,28.940994262695312,2.0,19542.25,39084.5,0.00029556579899046815,58
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,15,realized_volatility_15m,14.98460865020752,89.90765380859375,6.0,3285.959716796875,19715.7578125,0.0009182002280947407,49
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,16,realized_volatility_30m,23.29145050048828,745.326416015625,32.0,18637.091796875,596386.9375,0.0076117978414555025,24
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,17,realized_volatility_60m,38.79813766479492,2289.090087890625,59.0,14424.7177734375,851058.375,0.02337779879458582,8
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,18,realized_volatility_120m,28.771827697753906,2330.51806640625,81.0,17728.8046875,1436033.25,0.02380089046377266,7
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,19,volatility_ratio_5_60,15.2135591506958,106.49491119384766,7.0,8750.3515625,61252.4609375,0.001087600972852586,47
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,20,volatility_ratio_15_120,23.025705337524414,828.9254150390625,36.0,5562.7919921875,200260.515625,0.00846556964752698,21
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,21,normalized_atr_14,17.428632736206055,191.71495056152344,11.0,9989.09375,109880.03125,0.0019579279836344347,41
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,22,normalized_atr_60,21.065263748168945,1053.26318359375,50.0,22759.474609375,1137973.75,0.01075666480496162,18
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,23,semivariance_imbalance_60m,26.548877716064453,1221.2484130859375,46.0,22843.501953125,1050801.125,0.012472248178593496,16
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,24,ema_distance_5,20.99614143371582,293.94598388671875,14.0,29666.884765625,415336.375,0.003001983235230634,35
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,25,ema_distance_20,37.70710372924805,791.8491821289062,21.0,12125.3671875,254632.71875,0.008086921066756817,23
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,26,ema_distance_60,96.37999725341797,674.6599731445312,7.0,24674.529296875,172721.703125,0.006890102399363117,25
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,27,ema_distance_120,244.44105529785156,26155.193359375,107.0,29763.876953125,3184734.75,0.26711523981670904,1
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,28,ema_spread_5_20,29.124839782714844,1194.118408203125,41.0,17373.572265625,712316.5,0.012195177477531237,17
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,29,ema_spread_20_60,179.70082092285156,14196.365234375,79.0,27218.01171875,2150223.0,0.14498327165860736,2
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,30,normalized_slope_15m,21.985515594482422,395.7392883300781,18.0,22562.5859375,406126.5625,0.004041568091458704,31
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,31,normalized_slope_60m,75.6190414428711,6578.85693359375,87.0,30769.89453125,2676980.75,0.06718791650251084,4
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,32,range_position_30m,21.156465530395508,232.72113037109375,11.0,3538.61181640625,38924.73046875,0.002376711947618183,39
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,33,range_position_60m,19.296775817871094,289.4516296386719,15.0,27161.69140625,407425.375,0.0029560837270032185,37
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,34,range_position_120m,49.26009750366211,2610.78515625,53.0,20446.349609375,1083656.5,0.02666317520729227,6
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,35,support_distance_60m,20.333040237426758,935.31982421875,46.0,22930.525390625,1054804.125,0.009552144223088383,20
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,36,resistance_distance_60m,20.615903854370117,515.3975830078125,25.0,17305.130859375,432628.28125,0.0052636027994317144,28
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,37,vwap_distance_60m,18.836254119873047,414.3975830078125,22.0,20523.283203125,451512.25,0.004232119726422145,30
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,38,signed_body_ratio,12.194764137268066,36.584293365478516,3.0,34576.58203125,103729.75,0.00037362454796541965,56
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,39,absolute_body_ratio,0.0,0.0,0.0,0.0,0.0,0.0,62
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,40,upper_wick_ratio,20.70402717590332,310.5603942871094,15.0,22776.306640625,341644.59375,0.003171661285686447,34
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,41,lower_wick_ratio,12.833268165588379,89.83287811279297,7.0,33230.03515625,232610.25,0.0009174365660700772,50
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,42,close_location,20.893783569335938,480.5570373535156,23.0,35391.0546875,813994.25,0.004907786630156226,29
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,43,signed_body_mean_5m,7.429698944091797,44.57819366455078,6.0,1476.60595703125,8859.6357421875,0.00045526388307254024,54
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,44,upper_wick_mean_15m,28.09051513671875,2106.78857421875,75.0,27137.482421875,2035311.25,0.021516007452639662,9
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,45,lower_wick_mean_15m,14.748787879943848,162.23666381835938,11.0,9860.69140625,108467.609375,0.001656874975744374,43
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,46,is_zero_volume_1m,0.0,0.0,0.0,0.0,0.0,0.0,63
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,47,log_quote_volume_zscore_60m,11.741288185119629,70.4477310180664,6.0,10674.09375,64044.5625,0.0007194618027432347,51
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,48,volume_ratio_5_60,13.825725555419922,124.43153381347656,9.0,9502.015625,85518.140625,0.00127078238492296,45
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,49,volume_ratio_15_60,25.699539184570312,1310.676513671875,51.0,9070.56640625,462598.90625,0.013385550871720145,14
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,50,taker_buy_quote_ratio_1m,7.9821624755859375,15.964324951171875,2.0,22928.541015625,45857.08203125,0.00016303892038770407,60
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,51,taker_buy_quote_ratio_5m,18.048715591430664,36.09743118286133,2.0,8516.5615234375,17033.123046875,0.0003686523687549432,57
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,52,taker_buy_quote_ratio_15m,13.957666397094727,293.1109924316406,21.0,18661.330078125,391887.9375,0.0029934557149135974,36
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,53,taker_buy_quote_ratio_60m,17.0367488861084,1022.2049560546875,60.0,16109.87109375,966592.25,0.010439476329870308,19
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,54,buy_pressure_change_5_60,10.906011581420898,109.06011962890625,10.0,21216.947265625,212169.46875,0.0011137986865110445,46
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,55,buy_pressure_persistence_15m,15.883384704589844,47.65015411376953,3.0,4349.625,13048.875,0.0004866369048975305,53
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,56,buy_pressure_std_15m,30.410282135009766,1733.3861083984375,57.0,19738.4609375,1125092.25,0.017702558710919993,13
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,57,log_trade_count_zscore_60m,9.104632377624512,91.04632568359375,10.0,3985.696533203125,39856.96484375,0.0009298291465578552,48
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,58,log_avg_trade_quote_size_zscore_60m,6.548642635345459,19.64592742919922,3.0,359.9756774902344,1079.927001953125,0.00020063803561181588,59
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,59,time_sin,32.6070671081543,4564.9892578125,140.0,19044.90625,2666287.0,0.04662088265251596,5
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,60,time_cos,22.115325927734375,1791.3414306640625,81.0,15353.072265625,1243598.875,0.018294439244660652,10
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,61,weekday_sin,17.890684127807617,805.080810546875,45.0,23007.099609375,1035319.5,0.00822205176716758,22
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,62,weekday_cos,16.05321502685547,192.63858032226562,12.0,15250.6474609375,183007.765625,0.0019673607407030827,40
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2020,63,is_weekend,32.95295333862305,65.9059066772461,2.0,2122.043212890625,4244.08642578125,0.0006730774965240367,52
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2021,1,log_return_1m,0.0,0.0,0.0,0.0,0.0,0.0,27
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2021,2,log_return_3m,0.0,0.0,0.0,0.0,0.0,0.0,28
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2021,3,log_return_5m,0.0,0.0,0.0,0.0,0.0,0.0,29
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2021,4,log_return_10m,71.43649291992188,71.43649291992188,1.0,20496.591796875,20496.591796875,0.0010733900768119886,23
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2021,5,log_return_15m,0.0,0.0,0.0,0.0,0.0,0.0,30
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2021,6,log_return_30m,0.0,0.0,0.0,0.0,0.0,0.0,31
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2021,7,log_return_60m,1410.6417236328125,1410.6417236328125,1.0,67727.515625,67727.515625,0.0211960129367179,8
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2021,8,log_return_120m,147.95742797851562,4290.765625,29.0,26207.99609375,760031.875,0.06447216339362853,3
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2021,9,momentum_acceleration_5_30,94.435546875,94.435546875,1.0,20342.0390625,20342.0390625,0.0014189691398703852,21
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2021,10,momentum_acceleration_15_60,63.68505859375,445.79541015625,7.0,13807.8330078125,96654.828125,0.0066984303118918075,11
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2021,11,efficiency_ratio_15m,0.0,0.0,0.0,0.0,0.0,0.0,32
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2021,12,efficiency_ratio_60m,61.969696044921875,123.93939208984375,2.0,15963.7666015625,31927.533203125,0.0018622878609743216,20
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2021,13,up_candle_ratio_15m,0.0,0.0,0.0,0.0,0.0,0.0,33
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2021,14,realized_volatility_5m,0.0,0.0,0.0,0.0,0.0,0.0,34
xgb_depth3_regularized_v1,xgb_depth3_regularized_v1,fold_2021,15,realized_volatility_15m,0.0,0.0,0.0,0.0,0.0,0.0,35
