fold_name,boosting_round,inner_early_stop_logloss
fold_2023,127,0.6859336802004038
fold_2023,128,0.6859352405523654
fold_2023,129,0.6859260469603745
fold_2023,130,0.6859277001656425
fold_2023,131,0.6859474050510035
fold_2023,132,0.6859497784226972
fold_2023,133,0.6859788652190238
fold_2023,134,0.6859777815868885
fold_2023,135,0.685998284571265
fold_2023,136,0.6860229557879604
fold_2023,137,0.6860133447563996
fold_2023,138,0.6860439415209563
fold_2023,139,0.6860383584432825
fold_2023,140,0.6860437371205985
fold_2023,141,0.6860420703485329
fold_2023,142,0.6860531524033096
fold_2023,143,0.6860598939881752
fold_2023,144,0.6860620357419434
fold_2023,145,0.6860978231075573
fold_2023,146,0.6860792381179651
fold_2023,147,0.6860743362064878
fold_2023,148,0.6860758167381951
fold_2023,149,0.6860776507255838
fold_2023,150,0.6860826691707215
fold_2023,151,0.6860831935491867
fold_2023,152,0.6860834783564587
fold_2023,153,0.6861155071140936
fold_2023,154,0.6861162777585768
fold_2023,155,0.6861239346548034
fold_2023,156,0.6861258530429949
fold_2023,157,0.686138989439216
fold_2023,158,0.6861227607782726
fold_2023,159,0.686116690705022
fold_2023,160,0.6861196343618925
fold_2023,161,0.6861616537464941
fold_2023,162,0.6861571591759843
fold_2023,163,0.686180423311941
fold_2023,164,0.6861768077396952
fold_2023,165,0.6861897375235058
fold_2023,166,0.6861860916013884
fold_2023,167,0.6862141377401422
fold_2023,168,0.6862210656424372
fold_2023,169,0.6862318444216584
fold_2023,170,0.6862327729800297
fold_2023,171,0.686229169380247
fold_2023,172,0.6862237416213542
fold_2023,173,0.6862209070613673
fold_2023,174,0.6862191324497109
fold_2023,175,0.6862111264920002
fold_2023,176,0.6862054201168227
fold_2023,177,0.6862113533614318
fold_2023,178,0.6862193722256599
fold_2023,179,0.6862462818696209
fold_2023,180,0.6862481997298185
fold_2023,181,0.6862918594419285
fold_2023,182,0.6862990631663967
fold_2023,183,0.6863053153273738
fold_2023,184,0.6863249479603929
fold_2023,185,0.6863260581164572
fold_2023,186,0.6863246986494952
fold_2023,187,0.6863195446238062
