comparison_type,fold_name,subset_name,model_name,reference_model_name,candidate_roc_auc,reference_roc_auc,delta_roc_auc,candidate_average_precision,reference_average_precision,delta_average_precision,candidate_log_loss,reference_log_loss,delta_log_loss,candidate_brier_score,reference_brier_score,delta_brier,candidate_accuracy,reference_accuracy,delta_accuracy,candidate_mcc,reference_mcc,delta_mcc,sample_count,delta_direction_note
vs_candidate1_reference,fold_2020,OFFSET_05,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5737701396890856,0.5735792243229493,0.00019091536613635718,0.5827632000317856,0.5842195897562495,-0.0014563897244639357,0.6843722419155298,0.6842886606785953,8.358123693452679e-05,0.24566195315059064,0.24562007562386562,4.187752672502043e-05,0.5460382983602798,0.5479876160990712,-0.0019493177387913674,0.09032343497946853,0.0943197238701013,-0.0039962888906327765,8721,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2020,OFFSET_10,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5675477155849744,0.5695984047521713,-0.002050689167196862,0.5744372977013634,0.576483975387335,-0.002046677685971554,0.6861083206871137,0.6855338090313833,0.0005745116557304142,0.24650272723652958,0.24621614812623127,0.0002865791102983073,0.5467262928563238,0.5503955968352253,-0.003669303978901528,0.09139494784123187,0.09898433439220072,-0.007589386550968857,8721,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2020,OFFSET_15,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5720197750304556,0.5726883002037756,-0.0006685251733199449,0.5850487094920735,0.5860062261402683,-0.0009575166481947672,0.6848627294419329,0.6845936473059658,0.0002690821359671025,0.24589895852604626,0.24576255858756726,0.00013639993847899823,0.5494782708404999,0.5507395940832474,-0.0012613232427474141,0.09668343689445312,0.09933658127716104,-0.002653144382707917,8721,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2020,OFFSET_20,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5606212986104195,0.5615877502348814,-0.0009664516244618504,0.5759884417554215,0.5775804211987222,-0.001591979443300695,0.6880621021862316,0.6875296588772233,0.000532443309008368,0.24745880002630324,0.24720040982707828,0.0002583901992249671,0.5444329778695104,0.5470702901043458,-0.0026373122348354316,0.08639576665072041,0.09164208458464332,-0.005246317933922912,8721,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2020,OFFSET_25,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5563698082352091,0.5573879458821531,-0.0010181376469440284,0.5660537556690729,0.5686012993021934,-0.002547543633120486,0.6893376367860353,0.6888253486682901,0.0005122881177451744,0.24808436644481474,0.24783432860750532,0.00025003783730942475,0.5425458715596331,0.5404816513761468,0.0020642201834862872,0.08299310212481602,0.0790423987255372,0.003950703399278818,8720,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2020,OFFSET_30,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5583609365655613,0.5593737891779887,-0.0010128526124274506,0.5687829507974371,0.5711611752042189,-0.002378224406781815,0.6887197249639249,0.6882595235703345,0.00046020139359037593,0.247776498097622,0.24755202108262553,0.000224477014996477,0.5419532324621733,0.5429848693259972,-0.0010316368638239037,0.08119907777764629,0.0834704556240284,-0.0022713778463821083,8724,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2020,OFFSET_35,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5535645661814157,0.55383966709342,-0.0002751009120043335,0.5685176917015196,0.5677602419268846,0.0007574497746349884,0.6899785605991564,0.6896833793440057,0.0002951812551507116,0.24840047377488064,0.2482554010683434,0.00014507270653724147,0.5375974323704723,0.5413801008711601,-0.003782668500687758,0.07309392803177765,0.08078000705180555,-0.0076860790200278944,8724,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2020,OFFSET_40,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5563830184855193,0.556547316664868,-0.00016429817934870972,0.5740425965388964,0.572887025156278,0.0011555713826184588,0.688941525469148,0.6887246294090735,0.00021689606007446738,0.2479031097100856,0.24779537774172877,0.00010773196835683896,0.5365126676602087,0.538232259543735,-0.001719591883526328,0.07091703095234152,0.07438780756911732,-0.003470776616775806,8723,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2020,OFFSET_45,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5552519877044632,0.5547321342249796,0.0005198534794835785,0.5699778361459601,0.5703951818987905,-0.000417345752830367,0.6895275129641601,0.6893879934052219,0.0001395195589382059,0.2481957487092074,0.24813067445550036,6.507425370705366e-05,0.5359394703656999,0.538232259543735,-0.002292789178035104,0.07045640443644817,0.07513547212358765,-0.004679067687139479,8723,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2020,OFFSET_50,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5633082977727936,0.5636639909053736,-0.0003556931325799928,0.5773784658389025,0.5774689466076558,-9.048076875328714e-05,0.6874692056825265,0.6872427596098429,0.00022644607268351713,0.24716951255611816,0.24705717268824387,0.00011233986787428929,0.5456317358404036,0.547810135290071,-0.0021783994496674675,0.08910572129104442,0.09360758626378217,-0.004501864972737746,8722,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2020,OFFSET_55,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5667145020031936,0.5670779916023111,-0.00036348959911747247,0.5787318568856907,0.5798525304646491,-0.0011206735789583977,0.686815509633967,0.6864305655955155,0.0003849440384514624,0.2468355434261162,0.24665244179504942,0.00018310163106677324,0.5513643659711075,0.5527401972024765,-0.0013758312313689736,0.1007341245844821,0.10364399355432732,-0.002909868969845228,8722,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2020,ALL_MARGINS,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5640404886103392,0.564555399479249,-0.000514910868909868,0.5758301714387677,0.5766534721055995,-0.0008233006668317833,0.6871696867848335,0.6868616047389247,0.0003080820459088196,0.2470241321236768,0.24687283523069423,0.00015129689298257198,0.5449394724018994,0.546468188376026,-0.0015287159741265155,0.08779145768523612,0.09096843867809003,-0.003176980992853906,104663,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2020,ABS_RETURN_GE_1BPS,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.565985575096771,0.5665201310830387,-0.0005345559862676152,0.577826694190917,0.5787249614088182,-0.0008982672179012052,0.6866416870295443,0.6863504574178441,0.00029122961170024997,0.2467644628829852,0.24662109085011116,0.00014337203287403955,0.5464307408931476,0.5480669370799287,-0.0016361961867811248,0.09069665429241712,0.09408923108342081,-0.0033925767910036875,102066,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2020,ABS_RETURN_GE_2_5BPS,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5678387196485754,0.5683706238532307,-0.0005319042046553202,0.580193838096679,0.5811539071411169,-0.0009600690444379056,0.6861372569503513,0.6858664559165512,0.00027080103380017206,0.24651632007632093,0.24638275369008783,0.00013356638623310269,0.5480278374991084,0.5495970083858938,-0.0015691708867853205,0.09375131691310251,0.09701664598620764,-0.0032653290731051304,98141,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2020,ABS_RETURN_GE_5BPS,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5706418177371577,0.5711899814505841,-0.0005481637134263639,0.583288372862318,0.584318906888497,-0.0010305340261789198,0.6853899828051279,0.6851402658052944,0.0002497169998334492,0.24614791040331171,0.24602459987704228,0.00012331052626943229,0.5505464927479378,0.5519304325084181,-0.001383939760480346,0.09861430622784849,0.10150314143216983,-0.002888835204321344,91767,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2020,ABS_RETURN_GE_10BPS,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5742152197134062,0.5748910083702868,-0.0006757886568806715,0.5882882259579556,0.5896805350020385,-0.00139230904408294,0.6843839066500226,0.6841284107540482,0.00025549589597440026,0.24565242082570707,0.2455262287552777,0.00012619207042938174,0.5535449682296506,0.5547881558128438,-0.0012431875831931949,0.10402912783933688,0.10667322267508755,-0.0026440948357506766,79634,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,DENSE,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5295504204251025,0.5307575372136961,-0.001207116788593643,0.5305863670865283,0.5309131773122656,-0.00032681022573732843,0.692399821408674,0.6924006837716619,-8.62362987907872e-07,0.24962415501960825,0.24962310641102045,1.0486085877947637e-06,0.5204832183952023,0.5230083501516035,-0.0025251317564012332,0.03903963661818653,0.04415281285538191,-0.0051131762371953784,104549,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,NONOVERLAP_OFFSET_00,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5467248141889933,0.5474937518380822,-0.0007689376490889188,0.5416918670067626,0.542531663975807,-0.0008397969690443485,0.6901501613206091,0.6900809846007347,6.917671987438645e-05,0.2485050850820337,0.24846995176068803,3.513332134566505e-05,0.5294995408631772,0.5308769513314968,-0.0013774104683196287,0.05859460278348758,0.06144017088337208,-0.002845568099884496,8712,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,OFFSET_00,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5467248141889933,0.5474937518380822,-0.0007689376490889188,0.5416918670067626,0.542531663975807,-0.0008397969690443485,0.6901501613206091,0.6900809846007347,6.917671987438645e-05,0.2485050850820337,0.24846995176068803,3.513332134566505e-05,0.5294995408631772,0.5308769513314968,-0.0013774104683196287,0.05859460278348758,0.06144017088337208,-0.002845568099884496,8712,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,OFFSET_05,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5385754297290758,0.5397994465855998,-0.0012240168565239573,0.5330658004649222,0.5338110804551939,-0.0007452799902716301,0.6913304390794883,0.6913017511751886,2.8687904299773415e-05,0.24909145699654955,0.24907562397596608,1.5833020583472246e-05,0.5271495809895534,0.5285271495809896,-0.001377568591436118,0.05406608090432539,0.05698480184726334,-0.0029187209429379496,8711,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,OFFSET_10,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5409511767603163,0.5423237659113894,-0.001372589151073078,0.5406884664364238,0.5419142554706784,-0.0012257890342546318,0.6908106363578106,0.6906786320038044,0.0001320043540061766,0.24883475594606994,0.24876853318757278,6.622275849715864e-05,0.5289863391114683,0.5307082998507634,-0.001721960739295092,0.0564598341145461,0.05999151381928159,-0.003531679704735488,8711,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,OFFSET_15,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5406466066029709,0.5416781659330161,-0.001031559330045173,0.5449968401531056,0.5427665189849387,0.0022303211681669044,0.6907514436989407,0.690634872537124,0.00011657116181673643,0.2488060446434831,0.24874703527574582,5.9009367737283824e-05,0.5234760647457238,0.5246240385719205,-0.001147973826196691,0.04443636513660512,0.04669742020492595,-0.002261055068320826,8711,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,OFFSET_20,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5355109302971778,0.538636534994825,-0.003125604697647222,0.5331517381305609,0.5353882220064043,-0.002236483875843409,0.6914907680857515,0.691219164810327,0.00027160327542452567,0.24917028668532437,0.2490339377894253,0.00013634889589905774,0.5299047181724257,0.5305935024681437,-0.000688784295718059,0.05795761535379441,0.059335066995658596,-0.0013774516418641886,8711,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,OFFSET_25,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5283892804985422,0.5292144902015574,-0.0008252097030152505,0.5287635585848058,0.5314922032259205,-0.0027286446411146636,0.6925011054285333,0.6925917408661632,-9.063543762988235e-05,0.24967397389549878,0.2497185624323034,-4.458853680461283e-05,0.521639306623809,0.5229020778326254,-0.00126277120881646,0.04159860240804225,0.04411943263459834,-0.002520830226556088,8711,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,OFFSET_30,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5313484759722251,0.5330389447562558,-0.0016904687840306742,0.5328838072859778,0.5337240356102491,-0.0008402283242712194,0.6919615577452406,0.6918817771182275,7.978062701308186e-05,0.24940547368257904,0.24936430857240272,4.1165110176322184e-05,0.5203121413816847,0.5259352765664448,-0.0056231351847600974,0.037537399306599314,0.04892160946228111,-0.011384210155681793,8714,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,OFFSET_35,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5124732574208187,0.5132260173561591,-0.000752759935340408,0.5163023038579873,0.5170708312186739,-0.000768527360686666,0.6950145571035768,0.6951487321221118,-0.0001341750185349655,0.25092592024146043,0.2509915010825657,-6.558084110525053e-05,0.5057959371054745,0.5091242970274302,-0.0033283599219556814,0.010402996510302924,0.01714408187194145,-0.006741085361638527,8713,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,OFFSET_40,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5174109710433493,0.5180668961943427,-0.0006559251509933306,0.5249273570782024,0.5234359460399352,0.0014914110382672208,0.6938204058315839,0.6939688393803308,-0.00014843354874694015,0.25033027955631065,0.2504016322675814,-7.13527112707335e-05,0.517043498221049,0.5193389188568805,-0.0022954206358315465,0.030123947230513273,0.03477811749183732,-0.004654170261324045,8713,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,OFFSET_45,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5202033386495692,0.5211097786568861,-0.0009064400073168777,0.5234596460346801,0.5216076878385449,0.0018519581961351506,0.6937062169454923,0.6939026653749902,-0.00019644842949795294,0.25027383417030247,0.2503683022445087,-9.446807420621095e-05,0.5157218269451458,0.51916456277255,-0.0034427358274041753,0.02972125602774901,0.03674103263920035,-0.007019776611451343,8714,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,OFFSET_50,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.51627423348291,0.5173444147792522,-0.0010701812963421764,0.5238144310038826,0.5241478656691716,-0.0003334346652890119,0.6940454792973692,0.6941906364632128,-0.00014515716584362348,0.2504432417210406,0.2505134767171874,-7.023499614677853e-05,0.5111315125086069,0.5140004590314436,-0.0028689465228367572,0.01853297566661053,0.02423846667199364,-0.005705491005383111,8714,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,OFFSET_55,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5253271508825481,0.5265440871029099,-0.0012169362203617862,0.5258050537650556,0.5271164977019913,-0.001311443936935719,0.693213271900989,0.6932064516162216,6.820284767394824e-06,0.2500286052711862,0.2500234390641046,5.166207081575003e-06,0.5151480376405784,0.5203121413816847,-0.005164103741106318,0.0289513250924008,0.039485266530484994,-0.010533941438084195,8714,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,ALL_MARGINS,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5295504204251025,0.5307575372136961,-0.001207116788593643,0.5305863670865283,0.5309131773122656,-0.00032681022573732843,0.692399821408674,0.6924006837716619,-8.62362987907872e-07,0.24962415501960825,0.24962310641102045,1.0486085877947637e-06,0.5204832183952023,0.5230083501516035,-0.0025251317564012332,0.03903963661818653,0.04415281285538191,-0.0051131762371953784,104549,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,ABS_RETURN_GE_1BPS,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5297602501827312,0.5309709779744829,-0.0012107277917516868,0.5309672959152743,0.5313746269519998,-0.0004073310367255223,0.6923603149778655,0.6923565468395269,3.7681383386889422e-06,0.24960452320659002,0.24960122106022792,3.3021463620996894e-06,0.5206666084645306,0.5230431956852817,-0.0023765872207510697,0.03933126165213197,0.0441379324524973,-0.004806670800365329,103089,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,ABS_RETURN_GE_2_5BPS,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5300928504331468,0.5313067886255399,-0.001213938192393127,0.5311616396707359,0.5314191365252208,-0.00025749685448483994,0.6923148322890033,0.692309405364217,5.426924786222642e-06,0.2495818426067466,0.24957765745625787,4.185150488722478e-06,0.5209854285742588,0.5233925369733832,-0.0024071083991243913,0.039956981961780665,0.044829146582867754,-0.00487216462108709,100951,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,ABS_RETURN_GE_5BPS,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5312723827681943,0.5325447473702076,-0.0012723646020132984,0.5328760551395101,0.5332100596684957,-0.0003340045289855764,0.6920838278558538,0.6920587258251097,2.510203074401751e-05,0.2494668919569602,0.249452979076939,1.3912880021199614e-05,0.5221081619860867,0.5246565348294748,-0.002548372843388158,0.04179919365185218,0.04694279166724808,-0.005143598015395899,97317,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2021,ABS_RETURN_GE_10BPS,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5330645734200119,0.5344616324201573,-0.0013970590001454175,0.5343596306745244,0.5347657604535054,-0.00040612977898102365,0.6918259798466514,0.6917608501159197,6.512973073169448e-05,0.24933847393249364,0.24930474486587945,3.37290666141965e-05,0.5238627807060282,0.5263210346813129,-0.002458253975284652,0.04524603435218803,0.0502122526270184,-0.004966218274830368,90308,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2022,DENSE,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5575266968749879,0.5586300576490392,-0.0011033607740512652,0.544316110761669,0.5464349305368412,-0.0021188197751722537,0.6884739894439552,0.6882495388748113,0.00022445056914388584,0.247668606146021,0.24755802885729938,0.00011057728872160277,0.5431080412528067,0.5427750504243255,0.00033299082848115,0.08715507081106201,0.08663278669084139,0.000522284120220623,105108,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2022,NONOVERLAP_OFFSET_00,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5710049740349121,0.5715398913428852,-0.0005349173079730596,0.5540687147001508,0.5572664018911815,-0.0031976871910306404,0.6863608983231135,0.6861842570038086,0.00017664131930494875,0.24661794945605914,0.24653269872117917,8.525073487997137e-05,0.5538303459299007,0.5538303459299007,0.0,0.10934096016930021,0.10954825942890001,-0.00020729925959979412,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2022,OFFSET_00,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5710049740349121,0.5715398913428852,-0.0005349173079730596,0.5540687147001508,0.5572664018911815,-0.0031976871910306404,0.6863608983231135,0.6861842570038086,0.00017664131930494875,0.24661794945605914,0.24653269872117917,8.525073487997137e-05,0.5538303459299007,0.5538303459299007,0.0,0.10934096016930021,0.10954825942890001,-0.00020729925959979412,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2022,OFFSET_05,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5643393659750496,0.5642613325040354,7.803347101420499e-05,0.5450284861016459,0.5459874602557078,-0.0009589741540618757,0.6875448302438895,0.6875497231614158,-4.89291752636678e-06,0.24720596711141407,0.24720941658593806,-3.4494745239921354e-06,0.5482361000114169,0.5443543783536934,0.0038817216577234914,0.0989196754722541,0.09144185592545048,0.007477819546803613,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2022,OFFSET_10,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5641371213192403,0.5640472621283579,8.985919088244643e-05,0.5531166322082841,0.5527340752058718,0.0003825570024122982,0.68736601776989,0.6873204139025458,4.560386734420163e-05,0.24711915797884434,0.24709741638075483,2.1741598089514147e-05,0.5482361000114169,0.545610229478251,0.002625870533165875,0.097396958520737,0.09225802208058821,0.005138936440148789,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2022,OFFSET_15,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.561968434679829,0.5642421679768049,-0.0022737332969758883,0.5479457298712707,0.5521372958093176,-0.004191565938046926,0.6876866800498083,0.6872658087641768,0.0004208712856315078,0.24727659376354524,0.24706937870720735,0.0002072150563378894,0.5448110514898961,0.5460669026144537,-0.0012558511245576165,0.09015203443815896,0.09277582300874579,-0.0026237885705868297,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2022,OFFSET_20,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5581193801708997,0.5607273677556306,-0.0026079875847309086,0.5413340872268408,0.5454443633767468,-0.004110276149906,0.6885264210497988,0.6880212442663967,0.000505176783402117,0.24769451530698422,0.24744449309302932,0.000250022213954898,0.5404726566959699,0.5428701906610344,-0.00239753396506448,0.08282573455623628,0.08788146598684007,-0.0050557314306037965,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2022,OFFSET_25,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5501854293655672,0.5530310779929519,-0.002845648627384678,0.5348249451699154,0.5377445496346789,-0.00291960446476347,0.6898134351279086,0.6894102701439566,0.00040316498395198686,0.2483314368907307,0.24813068216160036,0.00020075472913033687,0.5396734787076151,0.5396734787076151,0.0,0.08046751932681315,0.08059923129611446,-0.00013171196930131246,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2022,OFFSET_30,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5586559960056974,0.5603012839142664,-0.001645287908568993,0.551582132224264,0.5538513304152588,-0.0022691981909948034,0.6880742522771087,0.6878149182378864,0.00025933403922229203,0.2474720325440305,0.2473437489210158,0.0001282836230147022,0.5438977052174906,0.5436693686493892,0.0002283365681013949,0.08776809173492976,0.0873934883510978,0.00037460338383196734,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2022,OFFSET_35,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5562297477735911,0.5564379334921447,-0.00020818571855352186,0.5428987122710112,0.5444832149010579,-0.0015845026300467246,0.6886691751882325,0.6886214849813918,4.7690206840700355e-05,0.24776550606416617,0.24774207132670928,2.3434737456889954e-05,0.5408151615481219,0.5413860029683754,-0.0005708414202534318,0.0824101573234689,0.08371453489667877,-0.001304377573209864,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2022,OFFSET_40,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5456280546109962,0.5465920525630317,-0.0009639979520355002,0.5379213105453055,0.538713539307055,-0.0007922287617495583,0.6903608593755911,0.6901500999934561,0.00021075938213499512,0.24860740464868877,0.2485027005043695,0.000104704144319262,0.5377326178787533,0.537846786162804,-0.00011416828405075297,0.07612874665279132,0.07642384282856904,-0.0002950961757777204,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2022,OFFSET_45,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5511457008648482,0.5533681212195156,-0.002222420354667465,0.5418421930294182,0.5445306115746646,-0.002688418545246485,0.6894164958868841,0.6890332312272455,0.0003832646596386713,0.24813562761885574,0.24794560319394257,0.00019002442491317106,0.5405868249800205,0.5399018152757165,0.0006850097043040737,0.0809165794834545,0.07957965138683563,0.0013369280966188668,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2022,OFFSET_50,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5490190532016547,0.548774874972717,0.0002441782289376304,0.5342574098872375,0.5345800549948088,-0.0003226451075712955,0.6899891713367972,0.6899729270078487,1.6244328948422648e-05,0.24842170110810036,0.24841414697197348,7.554136126880495e-06,0.5362484301860942,0.534535905925334,0.0017125242607602953,0.07422240073988066,0.07105160748326302,0.003170793256617649,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2022,OFFSET_55,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5596617103124077,0.5602207470298893,-0.0005590367174815869,0.5513667771219655,0.5539514786287201,-0.0025847015067546053,0.6878796366984395,0.6876500878076062,0.00022954889083337537,0.24737538126083264,0.24726398971987276,0.00011139154095987647,0.5427560223769837,0.5435552003653386,-0.0007991779883548267,0.08555293421700588,0.0872182045731441,-0.0016652703561382126,8759,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
vs_candidate1_reference,fold_2022,ALL_MARGINS,xgb_depth3_regularized_v1,xgb_fixed_v1_reference,0.5575266968749879,0.5586300576490392,-0.0011033607740512652,0.544316110761669,0.5464349305368412,-0.0021188197751722537,0.6884739894439552,0.6882495388748113,0.00022445056914388584,0.247668606146021,0.24755802885729938,0.00011057728872160277,0.5431080412528067,0.5427750504243255,0.00033299082848115,0.08715507081106201,0.08663278669084139,0.000522284120220623,105108,Positive ROC-AUC/AP/Accuracy/MCC favors candidate; negative LogLoss/Brier favors candidate.
