model_name,subset_name,summary_type,fold_name,sample_count,positive_count,negative_count,positive_ratio,accuracy,balanced_accuracy,roc_auc,roc_auc_missing_reason,average_precision,pr_auc_lift_vs_positive_ratio,mcc,precision,recall,f1,specificity,negative_predictive_value,log_loss,brier_score,tn,fp,fn,tp,mean_predicted_probability,predicted_positive_ratio
prior_baseline,NONOVERLAP_OFFSET_00,best_fold_by_roc_auc,fold_2020,8721.0,4520.0,4201.0,0.5182891870198372,0.5182891870198372,0.5,0.5,,0.5182891870198372,1.0,0.0,0.5182891870198372,1.0,0.6827278906427007,0.0,,0.692542363778011,0.24969763892472285,0.0,4201.0,0.0,4520.0,0.5126205640327788,1.0
prior_baseline,NONOVERLAP_OFFSET_00,worst_fold_by_roc_auc,fold_2020,8721.0,4520.0,4201.0,0.5182891870198372,0.5182891870198372,0.5,0.5,,0.5182891870198372,1.0,0.0,0.5182891870198372,1.0,0.6827278906427007,0.0,,0.692542363778011,0.24969763892472285,0.0,4201.0,0.0,4520.0,0.5126205640327788,1.0
prior_baseline,OFFSET_00,pooled,,43728.0,22256.0,21472.0,0.508964507866813,0.508964507866813,0.5,0.4983264091245242,,0.5078060297901219,0.9977238529233667,0.0,0.508964507866813,1.0,0.6745877788554802,0.0,,0.6930284036043727,0.24994060403596102,0.0,21472.0,0.0,22256.0,0.5117077201951427,1.0
prior_baseline,OFFSET_00,fold_macro_mean,,8745.6,4451.2,4294.4,0.5089663569837134,0.5089663569837134,0.5,0.5,,0.5089663569837134,1.0,0.0,0.5089663569837134,1.0,0.6745582696928555,0.0,,0.6930283496753804,0.2499405770658428,0.0,4294.4,0.0,4451.2,0.5117121358812886,1.0
prior_baseline,OFFSET_00,fold_macro_std,,29.013789824840188,71.69170105388768,74.00878326252905,0.008169742128438457,0.008169742128438457,0.0,0.0,,0.008169742128438457,0.0,0.0,0.008169742128438457,0.0,0.007188037115988409,0.0,,0.00041446850532280625,0.00020718884679382795,0.0,74.00878326252905,0.0,71.69170105388768,0.0019799779109983357,0.0
prior_baseline,OFFSET_00,best_fold_by_roc_auc,fold_2020,8721.0,4520.0,4201.0,0.5182891870198372,0.5182891870198372,0.5,0.5,,0.5182891870198372,1.0,0.0,0.5182891870198372,1.0,0.6827278906427007,0.0,,0.692542363778011,0.24969763892472285,0.0,4201.0,0.0,4520.0,0.5126205640327788,1.0
prior_baseline,OFFSET_00,worst_fold_by_roc_auc,fold_2020,8721.0,4520.0,4201.0,0.5182891870198372,0.5182891870198372,0.5,0.5,,0.5182891870198372,1.0,0.0,0.5182891870198372,1.0,0.6827278906427007,0.0,,0.692542363778011,0.24969763892472285,0.0,4201.0,0.0,4520.0,0.5126205640327788,1.0
prior_baseline,OFFSET_05,pooled,,43727.0,22157.0,21570.0,0.5067121000754683,0.5067121000754683,0.5,0.4984089770792993,,0.5059106019036942,0.9984182375521431,0.0,0.5067121000754683,1.0,0.6726063991257363,0.0,,0.69313177657761,0.24999228106570104,0.0,21570.0,0.0,22157.0,0.5117076639497361,1.0
prior_baseline,OFFSET_05,fold_macro_mean,,8745.4,4431.4,4314.0,0.5067133355491911,0.5067133355491911,0.5,0.5,,0.5067133355491911,1.0,0.0,0.5067133355491911,1.0,0.6725755055411301,0.0,,0.6931317611367261,0.24999227333393179,0.0,4314.0,0.0,4431.4,0.5117121358812886,1.0
prior_baseline,OFFSET_05,fold_macro_std,,29.305289624912426,72.95752188773959,74.45804187594514,0.008258582081137522,0.008258582081137522,0.0,0.0,,0.008258582081137522,0.0,0.0,0.008258582081137522,0.0,0.007293652580646671,0.0,,0.00041797498601550914,0.00020894203455576948,0.0,74.45804187594514,0.0,72.95752188773959,0.0019799779109983357,0.0
prior_baseline,OFFSET_05,best_fold_by_roc_auc,fold_2020,8721.0,4497.0,4224.0,0.5156518747850017,0.5156518747850017,0.5,0.5,,0.5156518747850017,1.0,0.0,0.5156518747850017,1.0,0.6804357694053563,0.0,,0.6926755295351679,0.2497642076605912,0.0,4224.0,0.0,4497.0,0.5126205640327788,1.0
prior_baseline,OFFSET_05,worst_fold_by_roc_auc,fold_2020,8721.0,4497.0,4224.0,0.5156518747850017,0.5156518747850017,0.5,0.5,,0.5156518747850017,1.0,0.0,0.5156518747850017,1.0,0.6804357694053563,0.0,,0.6926755295351679,0.2497642076605912,0.0,4224.0,0.0,4497.0,0.5126205640327788,1.0
prior_baseline,OFFSET_10,pooled,,43727.0,22219.0,21508.0,0.5081299883367256,0.5081299883367256,0.5,0.500372800010995,,0.5083812643170522,1.0004945112197552,0.0,0.5081299883367256,1.0,0.6738543656931429,0.0,,0.69305072027925,0.24995176325106017,0.0,21508.0,0.0,22219.0,0.5117076639497361,1.0
prior_baseline,OFFSET_10,fold_macro_mean,,8745.4,4443.8,4301.6,0.5081346278824119,0.5081346278824119,0.5,0.5,,0.5081346278824119,1.0,0.0,0.5081346278824119,1.0,0.6738397102922573,0.0,,0.6930505372726631,0.24995167175549232,0.0,4301.6,0.0,4443.8,0.5117121358812886,1.0
prior_baseline,OFFSET_10,fold_macro_std,,29.305289624912426,53.30759795751446,60.928646792785415,0.006338706286097026,0.006338706286097026,0.0,0.0,,0.006338706286097026,0.0,0.0,0.006338706286097026,0.0,0.005571972458099553,0.0,,0.0003191742221114791,0.000159552860920118,0.0,60.928646792785415,0.0,53.30759795751446,0.0019799779109983357,0.0
prior_baseline,OFFSET_10,best_fold_by_roc_auc,fold_2020,8721.0,4509.0,4212.0,0.5170278637770898,0.5170278637770898,0.5,0.5,,0.5170278637770898,1.0,0.0,0.5170278637770898,1.0,0.6816326530612244,0.0,,0.6926060517488251,0.24972947614622507,0.0,4212.0,0.0,4509.0,0.5126205640327788,1.0
prior_baseline,OFFSET_10,worst_fold_by_roc_auc,fold_2020,8721.0,4509.0,4212.0,0.5170278637770898,0.5170278637770898,0.5,0.5,,0.5170278637770898,1.0,0.0,0.5170278637770898,1.0,0.6816326530612244,0.0,,0.6926060517488251,0.24972947614622507,0.0,4212.0,0.0,4509.0,0.5126205640327788,1.0
prior_baseline,OFFSET_15,pooled,,43727.0,22211.0,21516.0,0.5079470350126923,0.5079470350126923,0.5,0.502586886411101,,0.5095047441651975,1.0030666763365716,0.0,0.5079470350126923,1.0,0.673693469622979,0.0,,0.693043595417706,0.24994820418396124,0.0,21516.0,0.0,22211.0,0.5117076639497361,1.0
prior_baseline,OFFSET_15,fold_macro_mean,,8745.4,4442.2,4303.2,0.5079561290498449,0.5079561290498449,0.5,0.5,,0.5079561290498449,1.0,0.0,0.5079561290498449,1.0,0.6736787393015315,0.0,,0.6930432073789626,0.24994801019228938,0.0,4303.2,0.0,4442.2,0.5117121358812886,1.0
prior_baseline,OFFSET_15,fold_macro_std,,29.305289624912426,55.382307644228774,69.2040461244861,0.006989656422649103,0.006989656422649103,0.0,0.0,,0.006989656422649103,0.0,0.0,0.006989656422649103,0.0,0.006129483975679172,0.0,,0.00033573597401171973,0.0001678345958036461,0.0,69.2040461244861,0.0,55.382307644228774,0.0019799779109983357,0.0
prior_baseline,OFFSET_15,best_fold_by_roc_auc,fold_2020,8721.0,4526.0,4195.0,0.5189771815158812,0.5189771815158812,0.5,0.5,,0.5189771815158812,1.0,0.0,0.5189771815158812,1.0,0.6833245263078433,0.0,,0.6925076248848397,0.24968027316753982,0.0,4195.0,0.0,4526.0,0.5126205640327788,1.0
prior_baseline,OFFSET_15,worst_fold_by_roc_auc,fold_2020,8721.0,4526.0,4195.0,0.5189771815158812,0.5189771815158812,0.5,0.5,,0.5189771815158812,1.0,0.0,0.5189771815158812,1.0,0.6833245263078433,0.0,,0.6925076248848397,0.24968027316753982,0.0,4195.0,0.0,4526.0,0.5126205640327788,1.0
prior_baseline,OFFSET_20,pooled,,43727.0,22226.0,21501.0,0.5082900724952546,0.5082900724952546,0.5,0.5016170545272687,,0.5093647840021608,1.0021143665105052,0.0,0.5082900724952546,1.0,0.6739951177353569,0.0,,0.6930376238369625,0.24994521732797376,0.0,21501.0,0.0,22226.0,0.5117076639497361,1.0
prior_baseline,OFFSET_20,fold_macro_mean,,8745.4,4445.2,4300.2,0.5082991174336858,0.5082991174336858,0.5,0.5,,0.5082991174336858,1.0,0.0,0.5082991174336858,1.0,0.6739627880809093,0.0,,0.6930372137213051,0.2499450123030535,0.0,4300.2,0.0,4445.2,0.5117121358812886,1.0
prior_baseline,OFFSET_20,fold_macro_std,,29.305289624912426,77.14402115523923,87.53399339685126,0.009300654100206251,0.009300654100206251,0.0,0.0,,0.009300654100206251,0.0,0.0,0.009300654100206251,0.0,0.008165762664429286,0.0,,0.0004614321376289298,0.00023066813088710655,0.0,87.53399339685126,0.0,77.14402115523923,0.0019799779109983357,0.0
prior_baseline,OFFSET_20,best_fold_by_roc_auc,fold_2020,8721.0,4551.0,4170.0,0.521843825249398,0.521843825249398,0.5,0.5,,0.521843825249398,1.0,0.0,0.521843825249398,1.0,0.6858047016274864,0.0,,0.6923628794966259,0.2496079158459438,0.0,4170.0,0.0,4551.0,0.5126205640327788,1.0
prior_baseline,OFFSET_20,worst_fold_by_roc_auc,fold_2020,8721.0,4551.0,4170.0,0.521843825249398,0.521843825249398,0.5,0.5,,0.521843825249398,1.0,0.0,0.521843825249398,1.0,0.6858047016274864,0.0,,0.6923628794966259,0.2496079158459438,0.0,4170.0,0.0,4551.0,0.5126205640327788,1.0
prior_baseline,OFFSET_25,pooled,,43726.0,22175.0,21551.0,0.5071353428166309,0.5071353428166309,0.5,0.5001942765795533,,0.5074794896611068,1.0006786094665865,0.0,0.5071353428166309,1.0,0.6729791657182743,0.0,,0.6930966460431641,0.249974721918181,0.0,21551.0,0.0,22175.0,0.5117076430719956,1.0
prior_baseline,OFFSET_25,fold_macro_mean,,8745.2,4435.0,4310.2,0.5071389466954169,0.5071389466954169,0.5,0.5,,0.5071389466954169,1.0,0.0,0.5071389466954169,1.0,0.6729595374131259,0.0,,0.6930965059696629,0.24997465188569068,0.0,4310.2,0.0,4435.0,0.5117121358812886,1.0
prior_baseline,OFFSET_25,fold_macro_std,,29.516097302997224,60.07911450745592,65.43087956003649,0.00698501015720337,0.00698501015720337,0.0,0.0,,0.00698501015720337,0.0,0.0,0.00698501015720337,0.0,0.006149811713412966,0.0,,0.000337662092448038,0.00016879677351922543,0.0,65.43087956003649,0.0,60.07911450745592,0.0019799779109983357,0.0
prior_baseline,OFFSET_25,best_fold_by_roc_auc,fold_2020,8720.0,4498.0,4222.0,0.5158256880733945,0.5158256880733945,0.5,0.5,,0.5158256880733945,1.0,0.0,0.5158256880733945,1.0,0.6805870782266605,0.0,,0.6926667531840603,0.24975982041711942,0.0,4222.0,0.0,4498.0,0.5126205640327788,1.0
prior_baseline,OFFSET_25,worst_fold_by_roc_auc,fold_2020,8720.0,4498.0,4222.0,0.5158256880733945,0.5158256880733945,0.5,0.5,,0.5158256880733945,1.0,0.0,0.5158256880733945,1.0,0.6805870782266605,0.0,,0.6926667531840603,0.24975982041711942,0.0,4222.0,0.0,4498.0,0.5126205640327788,1.0
