open_time,first_trade_time,last_trade_time,minute_first_offset_ms,minute_last_offset_ms,covered_duration_ms,has_trade_in_first_1s,has_trade_in_first_5s,has_trade_in_last_1s,has_trade_in_last_5s,agg_trade_count,first_agg_trade_id,last_agg_trade_id,agg_base_volume,agg_quote_volume,agg_active_buy_base_volume,agg_active_sell_base_volume,agg_active_buy_quote_volume,agg_active_sell_quote_volume,active_buy_base_ratio,active_buy_quote_ratio,trade_flow_imbalance_base,trade_flow_imbalance_quote,first_trade_price,last_trade_price,trade_high,trade_low,trade_vwap,active_buy_vwap,active_sell_vwap,trade_price_std_volume_weighted,trade_price_range_ratio,mean_trade_base_size,median_trade_base_size,p90_trade_base_size,p99_trade_base_size,max_trade_base_size,mean_trade_quote_size,median_trade_quote_size,p90_trade_quote_size,p99_trade_quote_size,max_trade_quote_size,vwap_first_1s,vwap_first_2s,vwap_first_5s,vwap_first_10s,vwap_last_1s,vwap_last_5s,first_1s_trade_count,first_5s_trade_count,first_10s_trade_count,last_1s_trade_count,last_5s_trade_count,internal_missing_agg_trade_id_count,id_gap_event_count,maximum_internal_id_gap,has_internal_id_gap,cross_minute_missing_agg_trade_id_count,cross_minute_id_gap_event_count,maximum_cross_minute_id_gap,has_any_id_gap,is_file_first_minute,is_file_last_minute,is_boundary_partial_minute,kline_open,kline_high,kline_low,kline_close,kline_base_volume,kline_quote_volume,kline_number_of_trades,kline_taker_buy_base_volume,kline_taker_buy_quote_volume,kline_continuity_segment_id,join_status,kline_vwap,base_volume_abs_error,base_volume_relative_error,base_volume_signed_relative_error,quote_volume_abs_error,quote_volume_relative_error,quote_volume_signed_relative_error,active_buy_base_abs_error,active_buy_base_relative_error,active_buy_quote_abs_error,active_buy_quote_relative_error,agg_to_kline_trade_count_ratio,trade_count_difference,first_price_vs_open_relative_error,last_price_vs_close_relative_error,high_relative_error,low_relative_error,agg_vwap_vs_kline_vwap_relative_error,first_price_minus_open_bps,last_price_minus_close_bps,agg_vwap_minus_kline_vwap_bps,high_minus_kline_high_bps,low_minus_kline_low_bps,vwap_first_1s_minus_open_bps,vwap_first_5s_minus_open_bps,vwap_first_10s_minus_open_bps,vwap_last_5s_minus_close_bps,max_abs_price_error_bps,volume_match_good,volume_match_warning,volume_match_severe,price_match_good,price_match_warning,price_match_severe,is_reliable_overlap_minute,open_time_utc
1662310800000,1662310800003,1662310859996,3,59996,59993,True,True,True,True,6059,1500615306,1500621780,435.32965,8668945.2521139,303.66453,131.66512,6047335.6629001,2621609.5892138,0.6975507641163426,0.6975860946203892,0.3951015282326853,0.3951721892407783,19890.41,19912.37,19943.24,19890.39,19913.51898983655,19914.52759695082,19911.19279892655,10.527438470134774,0.002653975925951397,0.0718484320845024,0.01559,0.12370999999999996,0.8751774000000002,27.08908,1430.7551167047202,310.3585486,2463.1401566599993,17429.179506846,539425.3918216,19892.10874302195,19892.249622493408,19895.905961453278,19896.390318046906,19913.356138887913,19912.725908315777,77,352,534,59,352,416,5,211,True,0,0,0,True,False,False,False,19890.41,19943.24,19890.39,19912.37,581.21773,11575193.4342957,7688,449.05571,8943686.9776665,33,both,19915.41695449604,145.88807999999995,0.25100418048155543,-0.25100418048155543,2906248.1821818016,0.25107556073931253,-0.25107556073931253,145.39117999999996,0.32377091920287565,2896351.3147663986,0.32384309983108184,0.788111342351717,-1629,0.0,0.0,0.0,0.0,9.530127658514608e-05,0.0,0.0,-0.9530127658514608,0.0,0.0,0.8540512849904842,2.7631212495258475,3.0066338737643807,0.1787372953485317,0.9530127658514608,False,False,True,True,False,False,False,2022-09-04T17:00:00+00:00
1662157680000,1662157680000,1662157739999,0,59999,59999,True,True,True,True,1850,1494767030,1494768906,80.30944,1600695.593515,37.35496,42.95448,744551.8537849,856143.7397301,0.46513784680854453,0.4651426897164897,-0.06972430638291088,-0.06971462056702055,19935.23,19931.57,19938.0,19925.35,19931.59949210205,19931.80701531738,19931.4190214874,2.604844700601059,0.0006346705895336725,0.043410508108108106,0.01167,0.0933720000000002,0.6959739999999995,1.89268,865.2408613594595,232.6158201,1860.966818160004,13870.08787058199,37721.1124,19933.811082875953,19933.512271237207,19934.224187618594,19934.180592680364,19931.385395916568,19931.09982331377,76,286,397,44,156,27,1,27,True,0,0,0,True,False,False,False,19935.23,19938.0,19923.5,19931.57,84.01077,1674445.1484067,2092,37.35496,744551.8537849,33,both,19931.315335006453,3.7013299999999987,0.0440578035411412,-0.0440578035411412,73749.55489169993,0.04404417484912868,-0.04404417484912868,0.0,0.0,0.0,0.0,0.884321223709369,-242,0.0,0.0,0.0,9.28551710291136e-05,1.425681601143291e-05,0.0,0.0,0.1425681601143291,0.0,0.928551710291136,-0.7117636084694567,-0.5045401439587712,-0.526408433529518,-0.23589545942986087,0.928551710291136,False,True,False,True,False,False,False,2022-09-02T22:28:00+00:00
1662310140000,1662310140001,1662310199999,1,59999,59998,True,True,True,True,3137,1500576253,1500579426,137.14811,2726643.9006864,65.53959,71.60852,1303038.7778216,1423605.1228648,0.47787454015953995,0.47789107242554685,-0.0442509196809201,-0.04421785514890629,19882.93,19885.57,19891.0,19873.0,19881.01695813672,19881.704750084642,19880.387457593035,4.365044397235396,0.0009053862806868703,0.04371951227287217,0.012,0.1,0.5031084,3.50381,869.188364898438,238.57476,1987.6402,9999.497399808,69662.75042,19881.24768220994,19881.33275781182,19881.83023144542,19881.650360962147,19885.387877604735,19885.032857085516,46,147,330,52,164,37,2,35,True,0,0,0,True,False,False,False,19882.93,19891.0,19871.22,19885.57,138.6173,2755840.037497,3569,65.53959,1303038.7778216,33,both,19880.924224443846,1.4691899999999976,0.010598893500306222,-0.010598893500306222,29196.136810599826,0.010594278482548394,-0.010594278482548394,0.0,0.0,0.0,0.0,0.8789576912300364,-432,0.0,0.0,0.0,8.957678491802898e-05,4.6644558283942145e-06,0.0,0.0,0.04664455828394214,0.0,0.8957678491802898,-0.8461116093346063,-0.5531219767814932,-0.6435867539912303,-0.2701169312639321,0.8957678491802898,False,True,False,True,False,False,False,2022-09-04T16:49:00+00:00
1662199560000,1662199560005,1662199619999,5,59999,59994,True,True,True,True,2326,1496410653,1496413030,94.69781,1876899.5585352,51.01559,43.68222,1011108.6607519,865790.8977833,0.5387198500155389,0.538712184226313,0.07743970003107782,0.07742436845262579,19827.23,19819.98,19827.32,19815.17,19819.8834644138,19819.60143461832,19820.21284136429,3.0296218274746747,0.0006130207587656373,0.04071273000859845,0.01,0.1,0.5441149999999999,1.12146,806.9215642885641,198.21640000000002,1981.8175,10783.114168375,22234.323895799997,19826.95429643697,19826.857544277675,19825.750303530378,19824.96203650742,19820.55294012279,19819.503713369886,53,190,431,60,276,52,1,52,True,0,0,0,True,False,False,False,19827.23,19829.06,19815.17,19819.98,100.44879,1990928.1553258,2686,56.76657,1125137.2575425,33,both,19820.32989472347,5.750979999999998,0.05725285491243845,-0.05725285491243845,114028.59679059987,0.05727408921591145,-0.05727408921591145,5.750979999999998,0.10130927410269809,114028.59679059999,0.10134638776397711,0.8659717051377513,-360,0.0,0.0,8.774999924361521e-05,0.0,2.252385868648966e-05,0.0,0.0,-0.22523858686489662,-0.8774999924361521,0.0,-0.13905299077638647,-0.7462951050759778,-1.1438630068752658,-0.24030631217259737,0.8774999924361521,False,False,True,True,False,False,False,2022-09-03T10:06:00+00:00
1662262320000,1662262320001,1662262379998,1,59998,59997,True,True,True,True,1910,1498594776,1498596715,85.20827,1683954.4233629,40.02713,45.18114,791048.1777377,892906.2456252,0.46975639805854524,0.4697562872028072,-0.060487203882909485,-0.0604874255943856,19759.47,19758.23,19768.11,19756.23,19762.80498785975,19762.800324122665,19762.80911958397,3.3835204090739115,0.0006011292429034683,0.04461165968586387,0.01,0.1,0.5352615000000022,2.52972,881.6515305564922,197.66424999999998,1976.4575000000002,10578.876753060043,49999.9158,19758.691435884048,19758.735244789827,19759.27462160318,19759.77801666547,19758.73936232384,19758.67358575996,70,155,253,108,154,30,2,26,True,0,0,0,True,False,False,False,19759.47,19768.11,19754.51,19758.23,87.75757,1734319.3978261,2242,40.02713,791048.1777377,33,both,19762.61874418469,2.5493000000000023,0.029049345828513738,-0.029049345828513738,50364.974463199964,0.029040195552405425,-0.029040195552405425,0.0,0.0,0.0,0.0,0.8519179304192686,-332,0.0,0.0,0.0,8.706872506587935e-05,9.424038254779229e-06,0.0,0.0,0.09424038254779228,0.0,0.8706872506587935,-0.39402074850868274,-0.09887835899452797,0.15588306035993887,0.22450683080423445,0.8706872506587935,False,True,False,True,False,False,False,2022-09-04T03:32:00+00:00
1662299820000,1662299820000,1662299879999,0,59999,59999,True,True,True,True,3134,1500119317,1500122485,133.75486,2637707.8344723,65.6317,68.12316,1294300.8130824,1343407.0213899,0.49068646926175236,0.4906914997055911,-0.01862706147649516,-0.01861700058881775,19724.62,19719.8,19726.07,19715.74,19720.463499212663,19720.665670436698,19720.268721972086,2.2940783569677534,0.0005238213594934284,0.04267864071474155,0.01159,0.09585700000000007,0.5045385000000006,1.90152,841.6425764110721,228.55821905,1890.2902421200013,9950.42472073201,37497.9744,19724.67296262858,19724.439862608626,19722.719161701458,19722.83461210732,19719.20204251446,19719.42726098224,116,344,597,117,318,35,2,27,True,0,0,0,True,False,False,False,19724.62,19726.07,19714.08,19719.8,137.84718,2718388.0777001,3804,65.86182,1298838.8199929,33,both,19720.30242258202,4.092320000000001,0.029687368287113314,-0.029687368287113314,80680.24322779989,0.02967944271447057,-0.02967944271447057,0.23011999999999944,0.0034939817940044695,4538.006910499884,0.0034938953476341974,0.823869610935857,-670,0.0,0.0,0.0,8.420377719882715e-05,8.168060874132233e-06,0.0,0.0,0.08168060874132232,0.0,0.8420377719882716,0.026851026069178198,-0.9636881717068327,-0.9051570538138958,-0.18901764610146082,0.8420377719882716,False,True,False,True,False,False,False,2022-09-04T13:57:00+00:00
1662315300000,1662315300000,1662315359999,0,59999,59999,True,True,True,True,4156,1500804696,1500808910,162.77577,3226519.9342211,75.42345,87.35232,1494969.5889726,1731550.3452485,0.4633579678351391,0.4633380916437741,-0.07328406432972183,-0.07332381671245179,19808.07,19819.65,19833.76,19808.06,19821.868661540353,19821.018383176583,19822.602825528844,6.361087718399583,0.001296547789657282,0.03916645091434071,0.01052,0.079485,0.504178,5.27632,776.3522459627286,208.60897799999998,1575.1160055,9994.333797684998,104523.8992,19808.75402171703,19809.97680464046,19810.213113355818,19811.688565783305,19819.296214103655,19819.36876043456,61,239,587,41,156,59,3,54,True,0,0,0,True,False,False,False,19808.07,19835.42,19808.06,19819.65,169.65772,3363014.2949959,4759,82.11019,1627596.510857,33,both,19822.347577203676,6.8819500000000176,0.04056373031536683,-0.04056373031536683,136494.36077479972,0.04058691067055548,-0.04058691067055548,6.68674,0.08143617740989273,132626.92188440007,0.08148636409558672,0.8732927085522169,-603,0.0,0.0,8.368867409915467e-05,0.0,2.4160390763909616e-05,0.0,0.0,-0.24160390763909614,-0.8368867409915467,0.0,0.3453247676487463,1.0819395104207825,1.8268139113526976,-0.14189936020063226,0.8368867409915467,False,True,False,True,False,False,False,2022-09-04T18:15:00+00:00
1662218580000,1662218580002,1662218639999,2,59999,59997,True,True,True,True,1891,1497159856,1497161778,62.769,1242927.1641416,30.23973,32.52927,598811.9313069,644115.2328347,0.48176217559623385,0.4817755606141701,-0.036475648807532304,-0.03644887877165977,19802.34,19799.37,19804.69,19797.67,19801.608503267536,19802.158660374942,19801.097068415616,1.6297155697856587,0.0003545166544850152,0.033193548387096775,0.00781,0.05433,0.504983,3.34574,657.285649995558,154.62238,1075.7997393,9999.546992369998,66245.652,19800.755180900178,19800.808211096402,19800.70162733895,19802.987503547873,19799.873442982454,19800.457252070442,63,129,419,66,172,32,1,32,True,0,0,0,True,False,False,False,19802.34,19806.28,19797.67,19799.37,64.39562,1275143.3788532,2153,31.86635,631028.1460185,33,both,19801.70978792036,1.6266199999999955,0.025259792513838607,-0.025259792513838607,32216.214711599983,0.02526477825620961,-0.02526477825620961,1.626619999999999,0.05104506791646985,32216.214711599983,0.051053530519786824,0.878309335810497,-262,0.0,0.0,8.027756852877701e-05,0.0,5.114944815849939e-06,0.0,0.0,-0.05114944815849939,-0.8027756852877701,0.0,-0.8003191036120973,-0.8273631606421804,0.32698335038812326,0.5491346797617074,0.8027756852877701,False,True,False,True,False,False,False,2022-09-03T15:23:00+00:00
1662147540000,1662147540000,1662147599997,0,59997,59997,True,True,True,True,4665,1494401083,1494405769,421.5899,8348564.4484423995,186.9141,234.6758,3700986.494146,4647577.9542964,0.4433552606454756,0.4433081300386316,-0.11328947870904882,-0.11338373992273681,19793.49,19813.62,19817.64,19781.26,19802.572235346244,19800.46713514925,19804.24890123481,9.463522774413837,0.00183713507354692,0.09037296891747053,0.01515,0.12199000000000035,1.1354283999999992,20.78614,1789.617245110911,299.9901674,2414.9710384200052,22476.29884078398,411773.4334,19791.60081054704,19791.146545491232,19788.932018178803,19785.536255410538,19814.626166521106,19815.3005519697,90,311,674,39,242,22,4,15,True,0,0,0,True,False,False,False,19793.49,19817.64,19781.26,19813.62,536.51292,10625188.2959477,5280,187.01012,3702888.0322385,33,both,19804.161092612085,114.92302000000001,0.21420363930844388,-0.21420363930844388,2276623.8475053012,0.21426668253715314,-0.21426668253715314,0.09602000000000999,0.0005134481492232077,1901.5380925000645,0.0005135283799954737,0.8835227272727273,-615,0.0,0.0,0.0,0.0,8.022845594975539e-05,0.0,0.0,-0.8022845594975538,0.0,0.0,-0.9544498989124479,-2.3027681430607054,-4.018363911298055,0.8481801759097533,0.8022845594975538,False,False,True,True,False,False,False,2022-09-02T19:39:00+00:00
1662139380000,1662139380000,1662139439999,0,59999,59999,True,True,True,True,15466,1493673313,1493689083,1092.89428,21797584.1457189,375.40579,717.48849,7485034.4984511,14312549.6472678,0.3434968934049138,0.3433882602958631,-0.31300621319017236,-0.31322347940827383,20020.77,19935.25,20022.67,19879.87,19944.824073668773,19938.516394355822,19948.124390494126,34.943929059390825,0.007159752298267917,0.07066431397905082,0.015035,0.133135,0.9439340000000023,54.26107,1409.3873105986615,299.94988809999995,2654.9641230999996,18790.276385200064,1079795.2929999998,20019.601691945147,20019.895235963555,20019.934650970124,20017.80747136046,19934.806418084812,19941.172601426955,171,477,804,187,980,305,9,279,True,0,0,0,True,False,False,False,20020.77,20022.67,19879.87,19935.25,1125.02556,22436640.1112769,19431,375.5108,7487130.0742213,33,both,19943.226988795614,32.13128000000006,0.0285604888834704,-0.0285604888834704,639055.9655579999,0.028482694484937763,-0.028482694484937763,0.10500999999999294,0.0002796457518665054,2095.57577020023,0.0002798903918359106,0.7959446245689877,-3965,0.0,0.0,0.0,0.0,8.008156724369327e-05,0.0,0.0,0.8008156724369326,0.0,0.0,-0.5835480128155393,-0.41724120994144703,-1.4797276226349647,2.9709190639471417,0.8008156724369326,False,True,False,True,False,False,False,2022-09-02T17:23:00+00:00
1662291180000,1662291180003,1662291239999,3,59999,59996,True,True,True,True,1406,1499688823,1499690260,39.34649,776990.9165453,18.98532,20.36117,374919.0572807,402071.8592646,0.4825162295289872,0.48252695018326064,-0.034967540942025574,-0.03494609963347867,19747.35,19747.14,19750.0,19745.14,19747.401014558098,19747.839766761896,19746.991909826396,1.1641068930129614,0.00024610833579657965,0.0279847012802276,0.00612,0.05,0.48310200000000353,1.06567,552.6251184532717,120.85892279999999,987.3595,9539.445932640068,21046.3750681,19747.659135887196,19747.351841717256,19747.282442028685,19747.045249947834,19746.798838414634,19746.897565253515,31,91,175,46,176,32,2,31,True,0,0,0,True,False,False,False,19747.35,19750.0,19743.8,19747.14,41.88163,827045.8325852,1648,19.00312,375270.5433787,33,both,19747.221695650336,2.5351399999999984,0.06053107293102008,-0.06053107293102008,50054.91603989992,0.06052254188070454,-0.06052254188070454,0.017799999999997596,0.0009366882911857419,351.48609799996484,0.0009366205373739304,0.8531553398058253,-242,0.0,0.0,0.0,6.786940710502262e-05,9.080715785002011e-06,0.0,0.0,0.09080715785002011,0.0,0.6786940710502263,0.156545504686474,-0.034211158111525315,-0.15432453071642968,-0.12276954864548635,0.6786940710502263,False,False,True,True,False,False,False,2022-09-04T11:33:00+00:00
1662310380000,1662310380000,1662310439994,0,59994,59994,True,True,True,True,4717,1500592791,1500597615,273.35529,5438776.5241873,174.04488,99.31041,3462913.5319987,1975862.9921886,0.6366984154577728,0.6367081854895945,0.27339683091554584,0.2734163709791892,19876.5,19907.49,19914.0,19871.22,19896.36463295552,19896.66993937828,19895.829573038714,10.549819213213107,0.0021501415353606763,0.057951089675641304,0.01304,0.12513200000000063,0.7962848000000035,3.3694,1153.0160110636634,259.4098398,2488.2644388000126,15838.413287712065,67088.1234,19877.26008997665,19874.688836662906,19875.05403630258,19881.759298757257,19907.63752532296,19908.062683467157,87,398,1034,57,231,108,2,106,True,0,0,0,True,False,False,False,19876.5,19914.0,19871.22,19907.49,298.73168,5944066.5072959,5502,199.42127,3968203.5151073,33,both,19897.677097038722,25.376389999999958,0.08494710035440486,-0.08494710035440486,505289.98310859967,0.08500745785539138,-0.08500745785539138,25.376389999999986,0.12725016744703305,505289.98310860014,0.12733469470124623,0.8573246092330061,-785,0.0,0.0,0.0,0.0,6.596066851432964e-05,0.0,0.0,-0.6596066851432963,0.0,0.0,0.38240634752155345,-0.7274740006644358,2.6459883567313445,0.28767236208834074,0.6596066851432963,False,False,True,True,False,False,False,2022-09-04T16:53:00+00:00
1662209520000,1662209520008,1662209579999,8,59999,59991,True,True,True,True,2585,1496787291,1496789877,87.61656,1738385.6090324,44.91223,42.70433,891107.828172,847277.7808604001,0.5125997870722155,0.5126065376645623,0.025199574144431167,0.025213075329124545,19837.21,19842.29,19844.0,19836.59,19840.83384502199,19841.09513537849,19840.55904542701,1.2882538542139255,0.0003734722067570262,0.033894220502901355,0.00752,0.05622999999999989,0.503958,1.59938,672.4895973046034,149.1968752,1115.611811759998,9999.46838232,31731.6992,19837.999416412422,19837.97398796893,19838.07256338121,19839.588399396893,19842.047705793368,19842.165737179963,85,199,440,83,385,2,1,2,True,0,0,0,True,False,False,False,19837.21,19844.0,19836.59,19841.02,87.63322,1738716.1546572,2973,44.92575,891376.0729288,33,both,19840.833814587666,0.016659999999987463,0.00019011055396557906,-0.00019011055396557906,330.5456248000264,0.00019010902033356664,-0.00019010902033356664,0.013519999999999754,0.0003009409970896369,268.24475680000614,0.00030093331529377115,0.8694920955264043,-388,0.0,6.400880599890714e-05,0.0,0.0,1.5339235873052543e-09,0.0,0.6400880599890715,1.5339235873052542e-05,0.0,0.0,0.39794729824543096,0.43482091544711055,1.1989586221518327,0.5774588100624124,0.6400880599890715,True,False,False,True,False,False,True,2022-09-03T12:52:00+00:00
1662088260000,1662088260000,1662088319999,0,59999,59999,True,True,True,True,3528,1490441583,1490445126,142.70293,2879525.4170925,57.20568,85.49725,1154319.4808423,1725205.9362502,0.400872497852707,0.4008714331849287,-0.1982550042945859,-0.19825713363014266,20194.72,20159.68,20194.72,20158.39,20178.460365827803,20178.406774332547,20178.496223565086,9.434974095547021,0.0018004346883435446,0.040448676303854875,0.01,0.09732,0.5017674000000001,3.54648,816.192011647534,201.91415,1963.79403109,10127.019253446002,71526.117936,20193.12585515485,20193.033315567955,20192.374331451152,20189.852508117114,20159.54556061198,20162.492865098826,71,224,449,69,321,16,2,13,True,0,0,0,True,False,False,False,20194.72,20194.72,20157.11,20159.68,143.27788,2891120.0391639,4048,57.4874,1160003.2881387,33,both,20178.41162337061,0.5749500000000012,0.0040128315689763215,-0.0040128315689763215,11594.622071400285,0.004010425687739137,-0.004010425687739137,0.28171999999999997,0.0049005521209865115,5683.807296399958,0.00489981998716572,0.8715415019762845,-520,0.0,0.0,0.0,6.350116658582683e-05,2.4155745308841422e-06,0.0,0.0,0.024155745308841424,0.0,0.6350116658582683,-0.7893869512190247,-1.1615256605929976,-2.410279460615154,1.3952925338227433,0.6350116658582683,True,False,False,True,False,False,True,2022-09-02T03:11:00+00:00
1662124620000,1662124620004,1662124679999,4,59999,59995,True,True,True,True,5476,1492445638,1492451237,308.60878,6283460.8745116005,171.58647,137.02231,3493682.6073609,2789778.2671507,0.5559999621527294,0.5560124710146231,0.11199992430545878,0.11202494202924639,20345.27,20370.0,20370.77,20344.16,20360.603073287806,20361.061145210926,20360.029451778326,5.893309586049727,0.0013069357476405846,0.05635660701241783,0.014635,0.112185,0.70035,5.0,1147.4545059371076,297.95912675,2284.4217819000005,14262.0422385,101829.34999999999,20345.201005734652,20346.07170679509,20348.65450290122,20349.87035750284,20369.38286226139,20369.267819995188,61,393,774,83,421,124,2,121,True,0,0,0,True,False,False,False,20345.27,20371.98,20344.16,20370.0,331.2855,6745366.8619877,6519,194.26319,3955588.594837,33,both,20361.189553988024,22.67671999999999,0.06845068679432087,-0.06845068679432087,461905.9874760993,0.06847751900331579,-0.06847751900331579,22.676720000000017,0.11673194494541152,461905.9874761002,0.11677301023645362,0.8400061359104157,-1043,0.0,0.0,5.9395306690813895e-05,0.0,2.880385247939599e-05,0.0,0.0,-0.28803852479395986,-0.593953066908139,0.0,-0.033911698074299446,1.6635330478381922,2.2611435005978193,-0.35944035582332234,0.593953066908139,False,False,True,True,False,False,False,2022-09-02T13:17:00+00:00
1662219360000,1662219360002,1662219419999,2,59999,59997,True,True,True,True,1900,1497187023,1497188930,79.8436,1581399.8093026,42.26055,37.58305,837022.7727586,744377.036544,0.529291640156506,0.5292923192698046,0.058583280313011965,0.05858463853960931,19802.91,19809.74,19811.22,19800.32,19806.218773985645,19806.24418656643,19806.190198613473,2.454855254018062,0.0005503322024453246,0.04202294736842105,0.00892,0.1,0.6056786999999999,1.20871,832.3156891066317,176.6778602,1980.4932000000001,11997.855586463997,23939.1784276,19801.992135774217,19802.076029099528,19801.93345562436,19801.677562542736,19809.692881770512,19809.610237215507,56,115,194,148,190,8,1,8,True,0,0,0,True,False,False,False,19802.91,19811.22,19800.32,19808.69,79.99383,1584375.8090618,2108,42.40852,839954.0048784,33,both,19806.22516838861,0.15023000000000764,0.0018780198422804313,-0.0018780198422804313,2975.9997591997962,0.0018783420841057003,-0.0018783420841057003,0.14797000000000082,0.003489157367434676,2931.2321198000573,0.003489753132642556,0.9013282732447818,-208,0.0,5.30070388300746e-05,0.0,0.0,3.2284814042033903e-07,0.0,0.530070388300746,-0.0032284814042033904,0.0,0.0,-0.4634996703933805,-0.49313175469691817,-0.6223516933943477,0.4645623791925048,0.530070388300746,True,False,False,True,False,False,True,2022-09-03T15:36:00+00:00
1662142380000,1662142380001,1662142439999,1,59999,59998,True,True,True,True,4294,1493996552,1494000872,208.80809,4138080.9664439,108.56874,100.23935,2151700.764347,1986380.2020969,0.5199450845031914,0.5199755108214049,0.03989016900638286,0.03995102164280993,19817.74,19815.53,19825.36,19809.1,19817.627595003145,19818.7872894813,19816.371535698305,3.651720150836351,0.0008204816606858566,0.04862787377736376,0.0151,0.1,0.6461776999999987,3.7604,963.6890932566139,299.28449149999994,1981.3300000000002,12805.103601387975,74531.128,19819.05987465084,19815.702667232665,19814.430922428775,19815.03164964052,19815.816821414912,19814.29233320265,95,567,863,98,289,27,3,20,True,0,0,0,True,False,False,False,19817.74,19825.36,19808.19,19815.53,213.86216,4238198.892196,4820,108.87883,2157845.2845222,33,both,19817.432369503797,5.054069999999996,0.02363237143027077,-0.02363237143027077,100117.9257520996,0.023622753037015696,-0.023622753037015696,0.3100899999999882,0.0028480284000111703,6144.520175199956,0.002847525825541521,0.8908713692946059,-526,0.0,0.0,0.0,4.59405932596494e-05,9.851200483917243e-06,0.0,0.0,0.09851200483917243,0.0,0.459405932596494,0.6660066439658385,-1.6697552653462127,-1.3666292722986533,-0.624594344611337,0.459405932596494,False,True,False,True,False,False,False,2022-09-02T18:13:00+00:00
1662187620000,1662187620000,1662187679997,0,59997,59997,True,True,True,True,3775,1495852119,1495855971,145.06395,2885605.26194,97.43358,47.63037,1938217.4089905,947387.8529495,0.6716594991381387,0.6716848747660764,0.3433189982762775,0.3433697495321528,19880.68,19908.27,19909.1,19877.25,19891.952907252286,19892.70443506746,19890.415567829936,8.97633357540481,0.0016011499800196365,0.03842753642384106,0.01,0.07454999999999998,0.46568519999999775,3.78923,764.3987448847682,198.88049999999998,1483.4011000799997,9262.990242649956,75341.6011207,19879.387902122016,19879.470719713085,19879.53519392858,19879.26788727152,19906.51189850479,19903.749764441425,73,149,269,208,713,78,3,75,True,0,0,0,True,False,False,False,19880.68,19909.1,19877.25,19908.27,157.71519,3137406.7643249,4429,109.99053,2188144.4933159,33,both,19892.863612724304,12.651240000000001,0.08021573571955878,-0.08021573571955878,251801.50238490012,0.08025784391367632,-0.08025784391367632,12.55695,0.11416391938469611,249927.08432540018,0.11421872965375439,0.8523368706254233,-654,0.0,0.0,0.0,0.0,4.5780511531600944e-05,0.0,0.0,-0.4578051153160094,0.0,0.0,-0.649926399893719,-0.5758384881307099,-0.7102939781142237,-2.270531572344168,0.4578051153160094,False,False,True,True,False,False,False,2022-09-03T06:47:00+00:00
1662117780000,1662117780002,1662117839998,2,59998,59996,True,True,True,True,3221,1491801039,1491804315,201.24689,4027385.4021987002,69.02951,132.21738,1381409.2978459,2645976.1043528,0.3430090770595262,0.3430039988454388,-0.31398184588094746,-0.3139920023091224,20024.93,20004.54,20028.79,20000.0,20012.162186450187,20011.86590844843,20012.31687054153,8.685867022307159,0.0014386251586294846,0.062479630549518786,0.01524,0.1115,0.8447120000000012,5.33268,1250.3524999064578,305.00122000000005,2232.7685450000004,16896.770362560022,106706.9268,20026.15371430788,20025.955535220608,20025.658489384892,20025.0326207549,20003.573846332933,20005.6275616798,86,182,285,164,1368,56,2,55,True,0,0,0,True,False,False,False,20024.93,20028.79,20000.0,20004.54,217.31317,4348715.2537962,4132,69.03154,1381449.9001568,33,both,20011.2825826258,16.066280000000006,0.07393146029759727,-0.07393146029759727,321329.85159750003,0.07389075458941487,-0.07389075458941487,0.0020300000000048612,2.9406847942329856e-05,40.60231089987792,2.9391084609922808e-05,0.7795256534365924,-911,0.0,0.0,0.0,0.0,4.395539470064265e-05,0.0,0.0,0.43955394700642647,0.0,0.0,0.6110954234937419,0.3637912266818774,0.05124649868951952,0.5436574296636033,0.43955394700642647,False,False,True,True,False,False,False,2022-09-02T11:23:00+00:00
1662256980000,1662256980004,1662257039999,4,59999,59995,True,True,True,True,1566,1498441510,1498443077,57.40581,1135184.640832,28.08906,29.31675,555464.1017287,579720.5391033,0.4893069185854184,0.4893160828194337,-0.021386162829163093,-0.021367834361132598,19777.92,19776.0,19778.68,19771.23,19774.73431403546,19775.10467522587,19774.37946236537,1.3843123927716785,0.0003767433676574335,0.03665760536398468,0.01,0.094185,0.44686299999999585,1.30918,724.894406661558,197.73415,1862.7095949,8836.578101859917,25890.5793324,19777.5913914713,19777.63633147887,19778.063492656067,19774.656086390103,19775.49674762478,19775.408913640375,49,130,442,60,109,2,1,2,True,0,0,0,True,False,False,False,19777.92,19778.68,19771.23,19775.17,57.41965,1135458.3107124,1819,28.10221,555724.1267418,33,both,19774.73409734124,0.013839999999994745,0.00024103246884985796,-0.00024103246884985796,273.6698803999461,0.00024102151335546825,-0.00024102151335546825,0.013149999999999551,0.0004679347282651276,260.0250131000066,0.00046790304863049284,0.8609125893347993,-253,0.0,4.197182628527322e-05,0.0,0.0,1.0958135782828265e-08,0.0,0.41971826285273217,0.00010958135782828265,0.0,0.0,-0.16614918489911365,0.07255194482974033,-1.6502815310685344,0.12081496157872107,0.41971826285273217,True,False,False,True,False,False,True,2022-09-04T02:03:00+00:00
